cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0015a_NC,c0015a_CONS,c0015a_EXTRACT,c0015a_SOB,c0015a_AUTSOINS,c0015a_RADIO,c1599a_NC,c1599a_CONS,c1599a_EXTRACT,c1599a_SOB,c1599a_AUTSOINS,c1599a_RADIO
2016,350311,350341018,1,21,,,,,,,,,,,,
2016,350311,350341018,2,21,,,,,,,,,,,,
2016,350311,350341018,3,21,,,,,,,,,,,,
2016,350311,350341018,4,21,,,,,,,,,,,,
2016,350311,350341018,5,21,,,,,,,,,,,,
2016,350311,350341018,6,21,,,,,,,,,,,,
2016,350311,350341018,7,21,,,,,,,,,,,,
2016,350311,350341018,8,21,,,,,,,,,,,,
2016,350311,350341018,9,21,,,,,,,,,,,,
2016,350311,350341018,10,21,,,,,,,,,,,,
2016,350311,350341018,11,21,,,,,,,,,,,,
2016,350311,350341018,12,21,,,,,,,,,,,,
2016,350405,350452031,1,21,,,,,,,,,,,,
2016,350405,350452031,2,21,,,,,,,,,,,,
2016,350405,350452031,3,21,,,,,,,,,,,,
2016,350405,350452031,4,21,,,,,,,,,,,,
2016,350405,350452031,5,21,,,,,,,,,,,,
2016,350405,350452031,6,21,,,,,,,,,,,,
2016,350405,350452031,8,21,,,,,,,,,,,,
2016,350405,350452031,10,21,,,,,,,,,,,,
2016,350405,350452031,11,21,,,,,,,,,,,,
2016,350405,350452031,12,21,,,,,,,,,,,,
2016,350413,350441019,6,21,,,,,,,,,,,,
2016,350413,350441019,7,21,,,,,,,,,,,,
2016,350413,350441019,8,21,,,,,,,,,,,,
2016,350413,350441019,9,21,,,,,,,,,,,,
2016,350413,350441019,10,21,,,,,,,,,,,,
2016,350413,350441019,11,21,,,,,,,,,,,,
2016,350413,350441019,12,21,,,,,,,,,,,,
2016,350421,350451045,1,21,,,,,,,,,,,,
2016,350421,350451045,2,21,,,,,,,,,,,,
2016,350421,350451045,3,21,,,,,,,,,,,,
2016,350421,350451045,4,21,,,,,,,,,,,,
2016,350421,350451045,5,21,,,,,,,,,,,,
2016,350421,350451045,6,21,,,,,,,,,,,,
2016,350421,350451045,7,21,,,,,,,,,,,,
2016,350421,350451045,9,21,,,,,,,,,,,,
2016,350421,350451045,10,21,,,,,,,,,,,,
2016,350421,350451045,11,21,,,,,,,,,,,,
2016,350421,350451045,12,21,,,,,,,,,,,,
2016,350513,350552017,1,21,,,,,,,,,,,,
2016,350513,350552017,2,21,,,,,,,,,,,,
2016,350513,350552017,3,21,,,,,,,,,,,,
2016,350513,350552017,4,21,,,,,,,,,,,,
2016,350513,350552017,5,21,,,,,,,,,,,,
2016,350513,350552017,6,21,,,,,,,,,,,,
2016,350513,350552017,7,21,,,,,,,,,,,,
2016,350513,350552017,9,21,,,,,,,,,,,,
2016,350513,350552017,10,21,,,,,,,,,,,,
2016,350513,350552017,11,21,,,,,,,,,,,,
2016,350513,350552017,12,21,,,,,,,,,,,,
2016,410207,410251024,1,21,,,,,,,,,,,,
2016,410207,410251024,2,21,,,,,,,,,,,,
2016,410207,410251024,3,21,,,,,,,,,,,,
2016,410207,410251024,4,21,,,,,,,,,,,,
2016,410207,410251024,5,21,,,,,,,,,,,,
2016,410207,410251024,6,21,,,,,,,,,,,,
2016,410207,410251024,7,21,,,,,,,,,,,,
2016,410207,410251024,8,21,,,,,,,,,,,,
2016,410207,410251024,9,21,,,,,,,,,,,,
2016,410207,410251024,10,21,,,,,,,,,,,,
2016,410207,410251024,11,21,,,,,,,,,,,,
2016,410207,410251024,12,21,,,,,,,,,,,,
2016,410604,410641011,1,21,,,,,,,,,,,,
2016,410604,410641011,2,21,,,,,,,,,,,,
2016,410604,410641011,3,21,,,,,,,,,,,,
2016,410604,410641011,4,21,,,,,,,,,,,,
2016,410604,410641011,5,21,,,,,,,,,,,,
2016,410604,410641011,6,21,,,,,,,,,,,,
2016,410604,410641011,7,21,,,,,,,,,,,,
2016,410604,410641011,8,21,,,,,,,,,,,,
2016,410604,410641011,9,21,,,,,,,,,,,,
2016,410604,410641011,10,21,,,,,,,,,,,,
2016,410604,410641011,11,21,,,,,,,,,,,,
2016,410604,410641011,12,21,,,,,,,,,,,,
2016,420102,420153024,9,21,,,,,,,,,,,,
2016,420102,420153024,10,21,,,,,,,,,,,,
2016,420102,420153024,11,21,,,,,,,,,,,,
2016,420303,420341007,1,21,,,,,,,,,,,,
2016,420303,420341007,2,21,,,,,,,,,,,,
2016,420303,420341007,3,21,,,,,,,,,,,,
2016,420303,420341007,4,21,,,,,,,,,,,,
2016,420303,420341007,5,21,,,,,,,,,,,,
2016,420303,420341007,6,21,,,,,,,,,,,,
2016,420303,420341007,7,21,,,,,,,,,,,,
2016,420303,420341007,8,21,,,,,,,,,,,,
2016,420303,420341007,9,21,,,,,,,,,,,,
2016,430302,430341004,1,21,,,,,,,,,,,,
2016,430302,430341004,2,21,,,,,,,,,,,,
2016,430302,430341004,3,21,,,,,,,,,,,,
2016,430302,430341004,4,21,,,,,,,,,,,,
2016,430302,430341004,5,21,,,,,,,,,,,,
2016,430302,430341004,6,21,,,,,,,,,,,,
2016,430302,430341004,7,21,,,,,,,,,,,,
2016,430302,430341004,8,21,,,,,,,,,,,,
2016,430302,430341004,9,21,,,,,,,,,,,,
2016,430302,430341004,10,21,,,,,,,,,,,,
2016,430303,430341006,1,21,,,,,,,,,,,,
2016,430303,430341006,2,21,,,,,,,,,,,,
2016,430303,430341006,3,21,,,,,,,,,,,,
2016,430303,430341006,4,21,,,,,,,,,,,,
2016,430303,430341006,5,21,,,,,,,,,,,,
2016,430303,430341006,6,21,,,,,,,,,,,,
2016,430303,430341006,7,21,,,,,,,,,,,,
2016,430303,430341006,8,21,,,,,,,,,,,,
2016,430303,430341006,9,21,,,,,,,,,,,,
2016,430303,430341006,10,21,,,,,,,,,,,,
2016,430303,430351007,1,21,,,,,,,,,,,,
2016,430303,430351007,2,21,,,,,,,,,,,,
2016,430303,430351007,3,21,,,,,,,,,,,,
2016,430303,430351007,4,21,,,,,,,,,,,,
2016,430303,430351007,5,21,,,,,,,,,,,,
2016,430303,430351007,6,21,,,,,,,,,,,,
2016,430303,430351007,7,21,,,,,,,,,,,,
2016,430303,430351007,8,21,,,,,,,,,,,,
2016,430303,430351007,9,21,,,,,,,,,,,,
2016,430303,430351007,10,21,,,,,,,,,,,,
2016,430303,430351007,11,21,,,,,,,,,,,,
2016,430303,430351014,6,21,,,,,,,,,,,,
2016,430303,430351014,9,21,,,,,,,,,,,,
2016,430303,430351014,10,21,,,,,,,,,,,,
2016,430303,430351014,11,21,,,,,,,,,,,,
2016,430404,430442014,2,21,,,,,,,,,,,,
2016,440112,440151027,1,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,440112,440151027,2,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,440112,440151027,3,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,440112,440151027,4,21,,,,,,,,,,,,
2016,440112,440151027,5,21,,,,,,,,,,,,
2016,440112,440151027,6,21,,,,,,,,,,,,
2016,440112,440151027,7,21,,,,,,,,,,,,
2016,440112,440151027,8,21,,,,,,,,,,,,
2016,440112,440151027,9,21,,,,,,,,,,,,
2016,440112,440151027,10,21,,,,,,,,,,,,
2016,440112,440151027,11,21,,,,,,,,,,,,
2016,440112,440151027,12,21,,,,,,,,,,,,
2016,440301,440341001,1,21,,,,,,,,,,,,
2016,440301,440341001,2,21,,,,,,,,,,,,
2016,440301,440341001,3,21,,,,,,,,,,,,
2016,440301,440341001,4,21,,,,,,,,,,,,
2016,440301,440341001,5,21,,,,,,,,,,,,
2016,440301,440341001,6,21,,,,,,,,,,,,
2016,440301,440341001,7,21,,,,,,,,,,,,
2016,440301,440341001,8,21,,,,,,,,,,,,
2016,440301,440341001,9,21,,,,,,,,,,,,
2016,440301,440341001,10,21,,,,,,,,,,,,
2016,440301,440341001,11,21,,,,,,,,,,,,
2016,440301,440341001,12,21,,,,,,,,,,,,
2016,440315,440352031,5,21,,,,,,,,,,,,
2016,440409,440451026,1,21,,,,,,,,,,,,
2016,440409,440451026,2,21,,,,,,,,,,,,
2016,440409,440451026,3,21,,,,,,,,,,,,
2016,440409,440451026,4,21,,,,,,,,,,,,
2016,440409,440451026,5,21,,,,,,,,,,,,
2016,440409,440451026,6,21,,,,,,,,,,,,
2016,440409,440451026,7,21,,,,,,,,,,,,
2016,440409,440451026,8,21,,,,,,,,,,,,
2016,440409,440451026,9,21,,,,,,,,,,,,
2016,440409,440451026,10,21,,,,,,,,,,,,
2016,440409,440451026,11,21,,,,,,,,,,,,
2016,440409,440451026,12,21,,,,,,,,,,,,
2016,440507,440541010,2,21,,,,,,,,,,,,
2016,440507,440541010,3,21,,,,,,,,,,,,
2016,440507,440541010,4,21,,,,,,,,,,,,
2016,440507,440541010,5,21,,,,,,,,,,,,
2016,440507,440541010,6,21,,,,,,,,,,,,
2016,440507,440541010,7,21,,,,,,,,,,,,
2016,440507,440541010,8,21,,,,,,,,,,,,
2016,440507,440541010,9,21,,,,,,,,,,,,
2016,440507,440541010,10,21,,,,,,,,,,,,
2016,440507,440541010,11,21,,,,,,,,,,,,
2016,440507,440541010,12,21,,,,,,,,,,,,
2016,440507,440543025,4,21,,,,,,,,,,,,
2016,440507,440543025,5,21,,,,,,,,,,,,
2016,440507,440543025,6,21,,,,,,,,,,,,
2016,440507,440551024,1,21,,,,,,,,,,,,
2016,440507,440551024,2,21,,,,,,,,,,,,
2016,440507,440551024,3,21,,,,,,,,,,,,
2016,440507,440551024,4,21,,,,,,,,,,,,
2016,440507,440551024,5,21,,,,,,,,,,,,
2016,440507,440551024,6,21,,,,,,,,,,,,
2016,440507,440551024,7,21,,,,,,,,,,,,
2016,440507,440551024,8,21,,,,,,,,,,,,
2016,440507,440551024,9,21,,,,,,,,,,,,
2016,440507,440551024,10,21,,,,,,,,,,,,
2016,440507,440551024,11,21,,,,,,,,,,,,
2016,440507,440551024,12,21,,,,,,,,,,,,
2016,440513,440542027,1,21,,,,,,,,,,,,
2016,440513,440542027,3,21,,,,,,,,,,,,
2016,440513,440542027,4,21,,,,,,,,,,,,
2016,440513,440542027,5,21,,,,,,,,,,,,
2016,440513,440542027,6,21,,,,,,,,,,,,
2016,440513,440542027,7,21,,,,,,,,,,,,
2016,440513,440542027,8,21,,,,,,,,,,,,
2016,440513,440542027,10,21,,,,,,,,,,,,
2016,440513,440542027,11,21,,,,,,,,,,,,
2016,440513,440542027,12,21,,,,,,,,,,,,
2016,510101,510141005,1,21,3,8,3,5,0,0,78,162,68,94,0,0
2016,510101,510141005,2,21,2,4,4,0,0,0,74,164,66,8,0,0
2016,510101,510141005,3,21,1,3,1,0,0,0,79,170,67,11,0,0
2016,510101,510141005,4,21,3,8,2,1,0,0,83,176,69,14,0,0
2016,510101,510141005,5,21,6,8,5,1,0,0,91,209,82,9,0,0
2016,510101,510141005,6,21,6,9,6,0,0,0,80,175,67,13,0,0
2016,510101,510141005,7,21,6,10,5,1,0,0,82,173,71,7,0,0
2016,510101,510141005,8,21,5,8,5,0,0,0,81,168,67,13,0,0
2016,510101,510141005,9,21,6,11,6,0,0,0,77,156,69,8,0,0
2016,510101,510141005,10,21,2,6,1,1,0,0,65,130,58,7,0,0
2016,510101,510141005,11,21,4,10,3,1,0,0,77,141,66,4,0,0
2016,510101,510141005,12,21,6,6,5,1,0,0,71,132,60,7,4,0
2016,510101,510142009,1,21,,,,,,,,,,,,
2016,510101,510142009,2,21,,,,,,,,,,,,
2016,510101,510142009,3,21,,,,,,,,,,,,
2016,510101,510142009,4,21,,,,,,,,,,,,
2016,510101,510142009,5,21,,,,,,,,,,,,
2016,510101,510142009,6,21,,,,,,,,,,,,
2016,510101,510142009,7,21,,,,,,,,,,,,
2016,510101,510142009,8,21,,,,,,,,,,,,
2016,510101,510142009,9,21,,,,,,,,,,,,
2016,510101,510142009,10,21,,,,,,,,,,,,
2016,510101,510142009,11,21,,,,,,,,,,,,
2016,510101,510142009,12,21,,,,,,,,,,,,
2016,510101,510142024,9,21,,,,,,,,,,,,
2016,510101,510142024,10,21,,,,,,,,,,,,
2016,510101,510142025,2,21,,,,,,,,,,,,
2016,510101,510142025,3,21,,,,,,,,,,,,
2016,510101,510142025,4,21,,,,,,,,,,,,
2016,510101,510142025,5,21,16,16,12,4,0,0,189,189,123,66,0,0
2016,510101,510142025,6,21,,,,,,,,,,,,
2016,510101,510142025,7,21,,,,,,,,,,,,
2016,510101,510142025,8,21,,,,,,,,,,,,
2016,510101,510142025,9,21,3,3,3,0,0,0,16,16,15,0,1,0
2016,510101,510142025,10,21,2,2,2,0,0,0,11,11,8,3,0,0
2016,510101,510142025,11,21,3,3,2,1,0,0,20,23,16,4,0,0
2016,510101,510142025,12,21,34,34,34,0,0,0,41,50,33,5,3,0
2016,510101,510142026,6,21,,,,,,,,,,,,
2016,510101,510142026,7,21,,,,,,,,,,,,
2016,510101,510142026,8,21,,,,,,,,,,,,
2016,510101,510142026,12,21,,,,,,,,,,,,
2016,510218,510241028,1,21,,,,,,,,,,,,
2016,510218,510241028,2,21,,,,,,,,,,,,
2016,510218,510241028,3,21,,,,,,,,,,,,
2016,510218,510241028,4,21,,,,,,,,,,,,
2016,510218,510241028,5,21,,,,,,,,,,,,
2016,510218,510241028,6,21,,,,,,,,,,,,
2016,510218,510241028,7,21,,,,,,,,,,,,
2016,510218,510241028,8,21,,,,,,,,,,,,
2016,510218,510241028,9,21,,,,,,,,,,,,
2016,510218,510241028,10,21,,,,,,,,,,,,
2016,510218,510241028,11,21,,,,,,,,,,,,
2016,510218,510241028,12,21,,,,,,,,,,,,
2016,510218,510251029,1,21,,,,,,,,,,,,
2016,510218,510251029,2,21,,,,,,,,,,,,
2016,510218,510251029,3,21,,,,,,,,,,,,
2016,510218,510251029,4,21,,,,,,,,,,,,
2016,510218,510251029,5,21,,,,,,,,,,,,
2016,510218,510251029,6,21,,,,,,,,,,,,
2016,510218,510251029,7,21,,,,,,,,,,,,
2016,510218,510251029,8,21,,,,,,,,,,,,
2016,510218,510251029,9,21,,,,,,,,,,,,
2016,510218,510251029,10,21,,,,,,,,,,,,
2016,510218,510251029,11,21,,,,,,,,,,,,
2016,510218,510251029,12,21,,,,,,,,,,,,
2016,510618,510641022,1,21,,,,,,,,,,,,
2016,510618,510641022,2,21,,,,,,,,,,,,
2016,510618,510641022,3,21,,,,,,,,,,,,
2016,510618,510641022,4,21,,,,,,,,,,,,
2016,510618,510641022,5,21,,,,,,,,,,,,
2016,510618,510641022,6,21,,,,,,,,,,,,
2016,510618,510641022,7,21,,,,,,,,,,,,
2016,510618,510641022,8,21,,,,,,,,,,,,
2016,510618,510641022,9,21,,,,,,,,,,,,
2016,510618,510641022,10,21,,,,,,,,,,,,
2016,510618,510641022,11,21,,,,,,,,,,,,
2016,510618,510641022,12,21,,,,,,,,,,,,
2016,510701,510743033,2,21,,,,,,,,,,,,
2016,510701,510743033,3,21,,,,,,,,,,,,
2016,510701,510743033,4,21,,,,,,,,,,,,
2016,510701,510743033,5,21,,,,,,,,,,,,
2016,510701,510743033,6,21,,,,,,,,,,,,
2016,510701,510743033,7,21,,,,,,,,,,,,
2016,510716,510741031,1,21,,,,,,,,,,,,
2016,510716,510741031,2,21,,,,,,,,,,,,
2016,510716,510741031,3,21,,,,,,,,,,,,
2016,510716,510741031,4,21,,,,,,,,,,,,
2016,510716,510741031,5,21,,,,,,,,,,,,
2016,510716,510741031,6,21,,,,,,,,,,,,
2016,510716,510741031,7,21,,,,,,,,,,,,
2016,510716,510741031,8,21,,,,,,,,,,,,
2016,510716,510741031,9,21,,,,,,,,,,,,
2016,510716,510741031,10,21,,,,,,,,,,,,
2016,510716,510741031,11,21,,,,,,,,,,,,
2016,510716,510741031,12,21,,,,,,,,,,,,
2016,510717,510741022,1,21,,,,,,,,,,,,
2016,510717,510741022,2,21,,,,,,,,,,,,
2016,510717,510741022,3,21,,,,,,,,,,,,
2016,510717,510741022,4,21,,,,,,,,,,,,
2016,510717,510741022,5,21,,,,,,,,,,,,
2016,510717,510741022,6,21,,,,,,,,,,,,
2016,510717,510741022,7,21,,,,,,,,,,,,
2016,510717,510741022,8,21,,,,,,,,,,,,
2016,510717,510741022,9,21,,,,,,,,,,,,
2016,510717,510741022,10,21,,,,,,,,,,,,
2016,510717,510741022,11,21,,,,,,,,,,,,
2016,510717,510741022,12,21,,,,,,,,,,,,
2016,520102,520142005,1,21,,,,,,,,,,,,
2016,520102,520142005,2,21,,,,,,,,,,,,
2016,520102,520142005,3,21,,,,,,,,,,,,
2016,520102,520142005,4,21,,,,,,,,,,,,
2016,520102,520142005,5,21,,,,,,,,,,,,
2016,520102,520142005,6,21,,,,,,,,,,,,
2016,520102,520142005,7,21,,,,,,,,,,,,
2016,520102,520142005,8,21,,,,,,,,,,,,
2016,520102,520142005,9,21,,,,,,,,,,,,
2016,520102,520142005,10,21,,,,,,,,,,,,
2016,520102,520142005,11,21,,,,,,,,,,,,
2016,520102,520142005,12,21,,,,,,,,,,,,
2016,520102,520153007,1,21,,,,,,,,,,,,
2016,520102,520153007,2,21,,,,,,,,,,,,
2016,520102,520153007,3,21,,,,,,,,,,,,
2016,520102,520153007,4,21,,,,,,,,,,,,
2016,520102,520153007,5,21,,,,,,,,,,,,
2016,520102,520153007,6,21,,,,,,,,,,,,
2016,520102,520153007,7,21,,,,,,,,,,,,
2016,520102,520153007,8,21,,,,,,,,,,,,
2016,520102,520153007,9,21,,,,,,,,,,,,
2016,520102,520153007,10,21,,,,,,,,,,,,
2016,520102,520153007,11,21,,,,,,,,,,,,
2016,520102,520153007,12,21,,,,,,,,,,,,
2016,520104,520151011,1,21,,,,,,,,,,,,
2016,520104,520151011,2,21,,,,,,,,,,,,
2016,520104,520151011,3,21,,,,,,,,,,,,
2016,520104,520151011,4,21,,,,,,,,,,,,
2016,520104,520151011,5,21,,,,,,,,,,,,
2016,520104,520151011,6,21,,,,,,,,,,,,
2016,520104,520151011,7,21,,,,,,,,,,,,
2016,520104,520151011,8,21,,,,,,,,,,,,
2016,520104,520151011,9,21,,,,,,,,,,,,
2016,520104,520151011,10,21,,,,,,,,,,,,
2016,520104,520151011,11,21,,,,,,,,,,,,
2016,520104,520151011,12,21,,,,,,,,,,,,
2016,520502,520541003,1,21,,,,,,,,,,,,
2016,520502,520541003,2,21,,,,,,,,,,,,
2016,520502,520541003,3,21,,,,,,,,,,,,
2016,520502,520541003,4,21,,,,,,,,,,,,
2016,520502,520541003,5,21,,,,,,,,,,,,
2016,520502,520541003,6,21,,,,,,,,,,,,
2016,520502,520541003,7,21,,,,,,,,,,,,
2016,520502,520541003,8,21,,,,,,,,,,,,
2016,520502,520541003,9,21,,,,,,,,,,,,
2016,520502,520541003,10,21,,,,,,,,,,,,
2016,520502,520541003,11,21,,,,,,,,,,,,
2016,520502,520541003,12,21,,,,,,,,,,,,
2016,520502,520551005,1,21,,,,,,,,,,,,
2016,520502,520551005,2,21,,,,,,,,,,,,
2016,520502,520551005,3,21,,,,,,,,,,,,
2016,520502,520551005,4,21,,,,,,,,,,,,
2016,520502,520551005,5,21,,,,,,,,,,,,
2016,520502,520551005,6,21,,,,,,,,,,,,
2016,520502,520551005,7,21,,,,,,,,,,,,
2016,520502,520551005,8,21,,,,,,,,,,,,
2016,520502,520551005,9,21,,,,,,,,,,,,
2016,520502,520551005,10,21,,,,,,,,,,,,
2016,520502,520551005,11,21,,,,,,,,,,,,
2016,520502,520551005,12,21,,,,,,,,,,,,
2016,520503,520551014,1,21,,,,,,,,,,,,
2016,520503,520551014,2,21,,,,,,,,,,,,
2016,520503,520551014,3,21,,,,,,,,,,,,
2016,520503,520551014,6,21,,,,,,,,,,,,
2016,520503,520551014,7,21,,,,,,,,,,,,
2016,520503,520551014,8,21,,,,,,,,,,,,
2016,520503,520551014,9,21,,,,,,,,,,,,
2016,520503,520551014,10,21,,,,,,,,,,,,
2016,520503,520551014,11,21,,,,,,,,,,,,
2016,520503,520551014,12,21,,,,,,,,,,,,
2016,520505,520541017,1,21,,,,,,,,,,,,
2016,520505,520541017,2,21,,,,,,,,,,,,
2016,520505,520541017,3,21,,,,,,,,,,,,
2016,520505,520541017,4,21,,,,,,,,,,,,
2016,520505,520541017,5,21,,,,,,,,,,,,
2016,520505,520541017,6,21,,,,,,,,,,,,
2016,520505,520541017,7,21,,,,,,,,,,,,
2016,520505,520541017,8,21,,,,,,,,,,,,
2016,520505,520541017,9,21,,,,,,,,,,,,
2016,520505,520541017,10,21,,,,,,,,,,,,
2016,520505,520541017,11,21,,,,,,,,,,,,
2016,520505,520541017,12,21,,,,,,,,,,,,
2016,520507,520551023,1,21,,,,,,,,,,,,
2016,520507,520551023,2,21,,,,,,,,,,,,
2016,520507,520551023,3,21,,,,,,,,,,,,
2016,520507,520551023,4,21,,,,,,,,,,,,
2016,520507,520551023,5,21,,,,,,,,,,,,
2016,520507,520551023,6,21,,,,,,,,,,,,
2016,520507,520551023,7,21,,,,,,,,,,,,
2016,520507,520551023,8,21,,,,,,,,,,,,
2016,520507,520551023,9,21,,,,,,,,,,,,
2016,520507,520551023,10,21,,,,,,,,,,,,
2016,520507,520551023,11,21,,,,,,,,,,,,
2016,520507,520551023,12,21,,,,,,,,,,,,
2016,520518,520541045,1,21,,,,,,,,,,,,
2016,520518,520541045,2,21,,,,,,,,,,,,
2016,520518,520541045,3,21,,,,,,,,,,,,
2016,520518,520541045,5,21,,,,,,,,,,,,
2016,520518,520541045,6,21,,,,,,,,,,,,
2016,520518,520541045,7,21,,,,,,,,,,,,
2016,520518,520541045,8,21,,,,,,,,,,,,
2016,520518,520541045,9,21,,,,,,,,,,,,
2016,520518,520541045,10,21,,,,,,,,,,,,
2016,520518,520541045,11,21,,,,,,,,,,,,
2016,520518,520541045,12,21,,,,,,,,,,,,
2016,520518,520543051,8,21,,,,,,,,,,,,
2016,520521,520541061,1,21,,,,,,,,,,,,
2016,520521,520541061,2,21,,,,,,,,,,,,
2016,520521,520541061,3,21,,,,,,,,,,,,
2016,520521,520541061,4,21,,,,,,,,,,,,
2016,520521,520541061,5,21,,,,,,,,,,,,
2016,520521,520541061,6,21,,,,,,,,,,,,
2016,520521,520541061,7,21,,,,,,,,,,,,
2016,520521,520541061,8,21,,,,,,,,,,,,
2016,520521,520541061,9,21,,,,,,,,,,,,
2016,520521,520541061,10,21,,,,,,,,,,,,
2016,520521,520541061,11,21,,,,,,,,,,,,
2016,520521,520541061,12,21,,,,,,,,,,,,
2016,610302,610343028,1,21,2,3,,,,,3,5,2,,,
2016,610302,610343028,2,21,2,3,2,,,,2,3,2,,,
2016,610302,610343028,3,21,1,2,,,,,2,2,1,,,
2016,610302,610343028,4,21,1,1,,,,,6,6,2,,,
2016,610302,610343028,5,21,,,,,,,5,5,1,,,
2016,610303,610341005,1,21,,,,,,,,,,,,
2016,610303,610341005,2,21,,,,,,,,,,,,
2016,610303,610341005,3,21,,,,,,,,,,,,
2016,610303,610341005,4,21,,,,,,,,,,,,
2016,610303,610341005,5,21,,,,,,,,,,,,
2016,610303,610341005,6,21,,,,,,,,,,,,
2016,610303,610341005,7,21,,,,,,,,,,,,
2016,610303,610341005,8,21,,,,,,,,,,,,
2016,610303,610341005,9,21,,,,,,,,,,,,
2016,610303,610341005,10,21,,,,,,,,,,,,
2016,610303,610341005,11,21,,,,,,,,,,,,
2016,610303,610341005,12,21,,,,,,,,,,,,
2016,610317,610341004,1,21,,,,,,,,,,,,
2016,610317,610341004,2,21,,,,,,,,,,,,
2016,610317,610341004,3,21,,,,,,,,,,,,
2016,610317,610341004,4,21,,,,,,,,,,,,
2016,610317,610341004,5,21,,,,,,,,,,,,
2016,610317,610341004,6,21,,,,,,,,,,,,
2016,610317,610341004,7,21,,,,,,,,,,,,
2016,610317,610341004,8,21,,,,,,,,,,,,
2016,610317,610341004,9,21,,,,,,,,,,,,
2016,610317,610341004,10,21,,,,,,,,,,,,
2016,610317,610341004,11,21,,,,,,,,,,,,
2016,610317,610341004,12,21,,,,,,,,,,,,
2016,610408,610441008,1,21,,,,,,,,,,,,
2016,610408,610441008,2,21,,,,,,,,,,,,
2016,610408,610441008,3,21,,,,,,,,,,,,
2016,610408,610441008,4,21,,,,,,,,,,,,
2016,610408,610441008,5,21,,,,,,,,,,,,
2016,610408,610441008,6,21,,,,,,,,,,,,
2016,610408,610441008,7,21,,,,,,,,,,,,
2016,610408,610441008,8,21,,,,,,,,,,,,
2016,610408,610441008,9,21,,,,,,,,,,,,
2016,610408,610441008,10,21,,,,,,,,,,,,
2016,610408,610441008,12,21,,,,,,,,,,,,
2016,610709,610751026,1,21,,,,,,,,,,,,
2016,610709,610751026,2,21,,,,,,,,,,,,
2016,610709,610751026,3,21,,,,,,,,,,,,
2016,610709,610751026,4,21,,,,,,,,,,,,
2016,610709,610751026,5,21,,,,,,,,,,,,
2016,610709,610751026,6,21,,,,,,,,,,,,
2016,610709,610751026,7,21,,,,,,,,,,,,
2016,610709,610751026,8,21,,,,,,,,,,,,
2016,610709,610751026,9,21,,,,,,,,,,,,
2016,610709,610751026,10,21,,,,,,,,,,,,
2016,610709,610751026,11,21,,,,,,,,,,,,
2016,610709,610751026,12,21,,,,,,,,,,,,
2016,620106,620141023,9,21,,,,,,,,,,,,
2016,620106,620141023,10,21,,,,,,,,,,,,
2016,620106,620141023,11,21,,,,,,,,,,,,
2016,620106,620141023,12,21,,,,,,,,,,,,
2016,620119,620141025,2,21,,,,,,,,,,,,
2016,620119,620141025,3,21,,,,,,,,,,,,
2016,620119,620141025,4,21,,,,,,,,,,,,
2016,620119,620141025,5,21,,,,,,,,,,,,
2016,620119,620141025,6,21,,,,,,,,,,,,
2016,620119,620141025,7,21,,,,,,,,,,,,
2016,620119,620141025,9,21,,,,,,,,,,,,
2016,620119,620141025,11,21,,,,,,,,,,,,
2016,620119,620141025,12,21,,,,,,,,,,,,
2016,620205,620241007,1,21,,,,,,,,,,,,
2016,620205,620241007,2,21,,,,,,,,,,,,
2016,620205,620241007,4,21,,,,,,,,,,,,
2016,620205,620241007,5,21,,,,,,,,,,,,
2016,620205,620241007,8,21,,,,,,,,,,,,
2016,620205,620241007,9,21,,,,,,,,,,,,
2016,620205,620241007,10,21,,,,,,,,,,,,
2016,620205,620241007,11,21,,,,,,,,,,,,
2016,620209,620251012,1,21,,,,,,,,,,,,
2016,620209,620251012,2,21,,,,,,,,,,,,
2016,620209,620251012,3,21,,,,,,,,,,,,
2016,620209,620251012,4,21,,,,,,,,,,,,
2016,620209,620251012,5,21,,,,,,,,,,,,
2016,620209,620251012,6,21,,,,,,,,,,,,
2016,620209,620251012,7,21,,,,,,,,,,,,
2016,620209,620251012,8,21,,,,,,,,,,,,
2016,620209,620251012,9,21,,,,,,,,,,,,
2016,620209,620251012,10,21,,,,,,,,,,,,
2016,620209,620251012,11,21,,,,,,,,,,,,
2016,620212,620241016,1,21,,,,,,,,,,,,
2016,620212,620241016,2,21,,,,,,,,,,,,
2016,620212,620241016,3,21,,,,,,,,,,,,
2016,620212,620241016,4,21,,,,,,,,,,,,
2016,620212,620241016,5,21,,,,,,,,,,,,
2016,620212,620241016,6,21,,,,,,,,,,,,
2016,620212,620241016,7,21,,,,,,,,,,,,
2016,620212,620241016,8,21,,,,,,,,,,,,
2016,620212,620241016,9,21,,,,,,,,,,,,
2016,620212,620241016,10,21,,,,,,,,,,,,
2016,620212,620241016,11,21,,,,,,,,,,,,
2016,620302,620352002,1,21,,,,,,,,,,,,
2016,620302,620352002,2,21,,,,,,,,,,,,
2016,620302,620352002,3,21,,,,,,,,,,,,
2016,620302,620352002,4,21,,,,,,,,,,,,
2016,620302,620352002,5,21,,,,,,,,,,,,
2016,620302,620352002,6,21,,,,,,,,,,,,
