cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CONS_NC,cTOT_CONS,cTOT_ORD_PRES,cORD_SERV,cORD_FACT,cBS
2017,140409,140442028,04,21,26,73,26,26,,
2017,140409,140442028,05,21,53,123,,,,
2017,140409,140442028,06,21,58,75,75,,,
2017,140409,140442028,07,21,65,100,,,,
2017,140409,140442028,08,21,60,75,,,,
2017,140409,140442028,09,21,35,96,,,,
2017,140409,140442028,10,21,41,58,58,,,
2017,140409,140442028,11,21,49,79,79,79,,
2017,140409,140442028,12,21,68,68,68,,,
2017,210101,210142005,01,21,203,391,,,,
2017,210101,210142005,02,21,279,454,0,0,,
2017,210101,210142005,03,21,214,,,,,
2017,210101,210142005,04,21,161,343,,,,
2017,210101,210142005,05,21,125,125,,,,
2017,210101,210142005,06,21,144,144,0,0,,
2017,210101,210142005,07,21,152,292,,,,
2017,210101,210142005,08,21,147,147,,,,
2017,210101,210142005,09,21,162,162,,,,
2017,210101,210142005,10,21,220,220,,,,
2017,210101,210142005,11,21,192,192,,,,
2017,210101,210142005,12,21,205,205,,,,
2017,210223,210241003,01,21,74,74,94,94,94,0
2017,210223,210241003,02,21,39,39,70,70,70,0
2017,210223,210241003,03,21,35,35,45,45,45,0
2017,210223,210241003,04,21,61,61,75,75,75,0
2017,210223,210241003,05,21,51,51,51,51,51,0
2017,210223,210241003,06,21,80,80,80,80,80,0
2017,210223,210241003,07,21,70,70,65,65,65,0
2017,210223,210241003,08,21,60,60,60,60,60,0
2017,210223,210241003,09,21,60,60,60,60,57,3
2017,210223,210241003,10,21,50,50,50,50,47,3
2017,210223,210241003,11,21,50,50,50,50,50,0
2017,210223,210241003,12,21,45,45,45,45,45,0
2017,210409,210451017,01,21,11,11,9,9,9,
2017,210409,210451017,02,21,13,13,13,13,13,
2017,210409,210451017,03,21,20,20,17,17,17,
2017,210409,210451017,04,21,8,8,8,8,8,
2017,210409,210451017,05,21,7,7,7,7,7,
2017,210409,210451017,06,21,17,17,17,17,17,
2017,210409,210451017,07,21,20,20,20,20,20,
2017,210409,210451017,08,21,17,17,17,17,17,
2017,210409,210451017,09,21,37,37,37,37,37,0
2017,210409,210451017,10,21,20,21,21,21,21,0
2017,210409,210451017,11,21,21,21,20,20,20,
2017,210409,210451017,12,21,36,36,36,36,35,1
2017,210417,210442020,01,21,808,1045,918,,,
2017,210417,210442020,02,21,1142,1201,1110,,,
2017,210417,210442020,03,21,1652,1817,1777,,,
2017,210417,210442020,04,21,1678,1678,1780,0,0,0
2017,210417,210442020,05,21,1593,1720,1650,1650,,
2017,210417,210442020,06,21,1705,1850,1713,,,
2017,210417,210442020,07,21,1985,2095,2000,,,
2017,210417,210442020,08,21,1873,2011,1950,,,
2017,210417,210442020,09,21,2064,2140,2090,,,
2017,210417,210442020,10,21,2577,2577,2388,,,
2017,210417,210442020,11,21,2985,3165,,,,
2017,210417,210442020,12,21,2232,2362,2320,,,
2017,220110,220141016,01,21,289,289,289,128,128,0
2017,220110,220141016,02,21,247,252,247,150,150,
2017,220110,220141016,03,21,251,255,251,160,160,0
2017,220110,220141016,04,21,212,215,212,45,45,
2017,220110,220141016,05,21,256,262,256,82,82,0
2017,220110,220141016,06,21,388,394,388,252,252,0
2017,220110,220141016,07,21,321,328,321,205,205,
2017,220110,220141016,08,21,262,267,262,247,247,
2017,220110,220141016,09,21,255,259,255,189,189,
2017,220110,220141016,10,21,296,303,296,82,82,
2017,220110,220141016,11,21,321,329,321,94,94,
2017,220110,220141016,12,21,221,227,221,29,29,
2017,220118,220151026,01,21,105,132,132,97,97,0
2017,220118,220151026,02,21,105,128,124,95,93,2
2017,220118,220151026,03,21,93,117,117,45,45,0
2017,220118,220151026,04,21,103,121,121,46,46,0
2017,220118,220151026,05,21,124,132,132,97,95,2
2017,220118,220151026,06,21,156,164,164,112,110,2
2017,220118,220151026,07,21,116,123,123,54,54,
2017,220118,220151026,08,21,205,216,212,112,112,
2017,220118,220151026,09,21,293,294,293,197,197,
2017,220118,220151026,10,21,104,112,112,81,81,0
2017,220118,220151026,11,21,118,124,118,72,70,2
2017,220118,220151026,12,21,156,156,152,104,103,1
2017,220206,220241012,01,21,73,77,64,48,48,
2017,220206,220241012,02,21,55,61,49,29,29,
2017,220206,220241012,03,21,47,49,30,18,18,
2017,220206,220241012,04,21,64,70,55,26,26,
2017,220206,220241012,05,21,75,75,61,13,13,
2017,220206,220241012,06,21,69,74,61,12,12,
2017,220206,220241012,07,21,77,80,68,39,39,
2017,220206,220241012,08,21,93,94,89,87,85,2
2017,220206,220241012,09,21,83,85,80,72,72,
2017,220206,220241012,10,21,146,162,120,119,118,1
2017,220206,220241012,11,21,120,132,116,88,88,
2017,220308,220341011,01,21,163,331,131,131,28,
2017,220308,220341011,02,21,235,330,235,130,24,
2017,220308,220341011,03,21,106,267,88,88,18,
2017,220308,220341011,04,21,152,225,104,104,8,
2017,220308,220341011,05,21,218,289,111,111,4,
2017,220308,220341011,06,21,93,202,93,93,17,
2017,220308,220341011,07,21,226,277,109,109,7,3
2017,220308,220341011,08,21,146,281,109,109,12,0
2017,220308,220341011,09,21,119,266,111,111,45,0
2017,220308,220341011,10,21,169,169,169,30,30,0
2017,220308,220341011,11,21,,,,,,
2017,220308,220341011,12,21,166,170,108,10,10,0
2017,220308,220342018,01,21,98,98,,,,
2017,220308,220342018,02,21,130,130,,,,
2017,220308,220342018,03,21,150,150,,,,
2017,220308,220342018,04,21,115,115,,,,
2017,220308,220342018,05,21,99,99,,,,
2017,220308,220342018,06,21,156,156,,,,
2017,220308,220342018,07,21,145,145,,,,
2017,220308,220342018,08,21,169,169,,,,
2017,220308,220342018,09,21,215,215,,,,
2017,220308,220342018,10,21,223,231,0,,,
2017,220308,220342018,12,21,189,191,,,,
2017,310101,310142018,01,21,477,590,634,,,
2017,310101,310142018,02,21,485,603,603,,,
2017,310101,310142018,03,21,508,621,621,,,
2017,310101,310142018,04,21,555,644,644,,,
2017,310101,310142018,05,21,647,774,774,,,
2017,310101,310142018,06,21,643,744,744,,,
2017,310101,310142018,07,21,493,618,618,0,,
2017,310101,310142018,08,21,435,487,487,,,
2017,310101,310142018,09,21,346,459,459,,,
2017,310101,310142018,10,21,637,659,659,,,
2017,310101,310142018,11,21,496,613,613,,,
2017,310101,310142018,12,21,282,367,367,,,
2017,310101,310142019,01,21,367,501,501,,,
2017,310101,310142019,02,21,366,521,521,,,
2017,310101,310142019,03,21,428,607,607,,,
2017,310101,310142019,04,21,381,563,563,,,
2017,310101,310142019,05,21,494,628,628,,,
2017,310101,310142019,06,21,551,735,735,,,
2017,310101,310142019,07,21,361,546,546,,,
2017,310101,310142019,08,21,371,561,561,,,
2017,310101,310142019,09,21,356,547,547,,,
2017,310101,310142019,10,21,441,624,624,,,
2017,310101,310142019,11,21,379,539,539,,,
2017,310101,310142019,12,21,295,434,434,,,
2017,310101,310142031,01,21,33,33,33,,,
2017,310101,310142031,02,21,56,56,56,,,
2017,310101,310142031,03,21,48,48,48,,,
2017,310101,310142031,04,21,63,63,63,,,
2017,310101,310142031,05,21,36,36,29,,,
2017,310101,310142031,06,21,22,22,22,,,
2017,310101,310142031,07,21,31,31,31,,,
2017,310101,310142031,08,21,36,36,36,,,
2017,310101,310142031,09,21,40,40,40,,,
2017,310101,310142031,10,21,55,55,55,,,
2017,310101,310142031,11,21,40,40,40,,,
2017,310101,310142031,12,21,28,28,28,,,
2017,310101,310143037,01,21,28,63,62,,,
2017,310101,310143037,02,21,28,64,64,,,
2017,310101,310143037,03,21,31,62,62,,,
2017,310101,310143037,04,21,36,79,71,,,
2017,310101,310143037,05,21,30,63,30,,,
2017,310101,310143037,06,21,29,67,60,,,
2017,310101,310143037,07,21,24,43,42,,,
2017,310101,310143037,08,21,26,54,27,23,,
2017,310101,310143037,09,21,27,63,28,,,
2017,310101,310143037,10,21,27,59,27,,,
2017,310101,310143037,11,21,20,46,46,,,
2017,310101,310143037,12,21,30,69,62,,,
2017,310101,310143045,08,21,6,6,6,,,
2017,310101,310143045,09,21,9,9,9,,,
2017,310101,310143045,10,21,6,6,6,,,
2017,310315,310342030,01,21,264,295,,,,
2017,310315,310342030,02,21,310,315,,,,
2017,310315,310342030,03,21,377,450,,,,
2017,310315,310342030,04,21,484,529,,,,
2017,310315,310342030,05,21,338,372,,,,
2017,310315,310342030,06,21,313,366,,,,
2017,310315,310342030,07,21,221,275,,,,
2017,310315,310342030,08,21,135,171,,,,
2017,310315,310342030,09,21,135,180,,,,
2017,310315,310342030,10,21,124,151,,,,
2017,310315,310342030,11,21,161,192,,,,
2017,310315,310342030,12,21,124,166,,,,
2017,320209,320251029,01,21,17,17,17,,,
2017,320209,320251029,02,21,20,20,20,20,20,
2017,320209,320251029,04,21,21,21,21,21,21,
2017,320209,320251029,07,21,20,,20,,,
2017,320209,320251029,12,21,,,,,,
2017,330115,330141019,01,21,946,946,,,,
2017,330115,330141019,02,21,887,887,887,887,628,
2017,330115,330141019,03,21,797,797,797,701,701,
2017,330115,330141019,04,21,972,972,972,972,972,
2017,330115,330141019,05,21,821,821,821,710,710,
2017,330115,330141019,06,21,714,714,714,714,714,
2017,330115,330141019,07,21,591,591,591,591,591,
2017,330115,330141019,08,21,456,456,456,456,456,
2017,330115,330141019,09,21,454,454,454,454,454,
2017,330115,330141019,10,21,879,879,879,879,879,
2017,330115,330141019,11,21,1165,1165,1165,1165,1165,
2017,330307,330341003,01,21,,,,,,
2017,330307,330341003,02,21,96,98,98,98,,
2017,330307,330341003,03,21,106,106,106,106,106,
2017,330307,330341003,04,21,26,27,27,27,,
2017,330307,330341003,05,21,111,111,111,111,,
2017,330307,330341003,06,21,,,,,,
2017,330307,330341003,07,21,94,94,94,94,94,
2017,330307,330341003,08,21,19,19,19,,,
2017,330307,330341003,09,21,79,89,89,,,
2017,330307,330341003,10,21,62,63,63,,,
2017,330307,330341003,11,21,37,37,37,,,
2017,330307,330341003,12,21,80,80,80,80,,
2017,330409,330451050,03,21,109,109,,,,
2017,330409,330451050,04,21,196,196,114,114,114,
2017,330409,330451050,05,21,154,154,154,154,154,
2017,330409,330451050,06,21,148,148,74,74,74,
2017,330409,330451050,07,21,72,72,72,72,72,
2017,330409,330451050,08,21,247,247,133,133,133,
2017,330409,330451050,09,21,97,97,97,,,
2017,330409,330451050,11,21,241,241,135,,,
2017,330409,330451050,12,21,303,303,303,,,
2017,340112,340141020,01,21,1913,1913,,,,
2017,340112,340141020,02,21,575,575,425,310,310,
2017,340112,340141020,03,21,1502,1502,,,,
2017,340112,340141020,04,21,381,381,,,,
2017,340112,340141020,05,21,479,479,,,,
2017,340112,340141020,06,21,,,,,,
2017,340112,340141020,07,21,456,456,456,456,302,2
2017,340112,340141020,08,21,361,369,361,361,361,0
2017,340112,340141020,09,21,412,412,412,412,412,0
2017,340112,340141020,10,21,617,617,617,423,421,2
2017,340112,340141020,11,21,408,409,408,408,408,0
2017,340112,340141020,12,21,1444,1444,709,709,706,3
2017,340113,340141022,01,21,269,269,269,218,218,0
2017,340113,340141022,02,21,250,250,250,208,208,0
2017,340113,340141022,03,21,286,286,286,167,167,
2017,340113,340141022,04,21,383,383,383,304,304,0
2017,340113,340141022,05,21,310,310,310,209,209,
2017,340113,340141022,06,21,308,308,308,238,238,0
2017,340113,340141022,07,21,240,240,207,207,207,0
2017,340113,340141022,08,21,186,186,145,145,145,0
2017,340113,340141022,09,21,224,224,224,190,190,0
2017,340113,340141022,10,21,347,347,347,208,208,0
2017,340113,340141022,11,21,240,240,240,197,197,
2017,340113,340141022,12,21,337,337,337,311,311,
2017,340114,340141023,01,21,1441,1450,1419,429,426,3
2017,340114,340141023,02,21,2592,2603,2536,840,836,4
2017,340114,340141023,03,21,1188,2333,1407,440,436,4
2017,340114,340141023,04,21,3084,3088,3028,671,665,6
2017,340114,340141023,05,21,4251,4262,4191,1366,1360,6
2017,340114,340141023,06,21,3439,3465,3389,365,361,4
2017,340114,340141023,07,21,2042,2057,1965,315,311,4
2017,340114,340141023,08,21,1068,1068,1002,164,163,1
2017,340114,340141023,09,21,853,853,813,183,181,2
2017,340114,340141023,10,21,1876,1876,1802,456,454,2
2017,340114,340141023,11,21,2101,2101,2038,2000,2000,4
2017,340114,340141023,12,21,3681,3881,3651,301,296,
2017,340115,340143025,01,21,308,308,308,,,
2017,340115,340143025,02,21,745,,745,,,
2017,340115,340143025,03,21,579,,579,,,
2017,340115,340143025,04,21,786,,786,,,
2017,340115,340143025,05,21,966,,966,,,
2017,340115,340143025,06,21,664,664,664,,,
2017,340115,340143025,07,21,386,386,386,,,
2017,340115,340143025,08,21,289,289,270,270,270,0
2017,340115,340143025,09,21,322,322,322,322,322,0
2017,340115,340143025,10,21,352,355,355,355,355,0
2017,340115,340143025,11,21,260,260,260,260,260,0
2017,340115,340143025,12,21,338,338,338,338,,
2017,340116,340141026,01,21,123,123,123,109,104,5
2017,340116,340141026,02,21,200,200,200,159,153,6
2017,340116,340141026,03,21,214,217,217,216,211,5
2017,340116,340141026,04,21,394,394,392,215,210,5
2017,340116,340141026,05,21,700,700,699,412,409,3
2017,340116,340141026,06,21,223,223,223,191,188,3
2017,340116,340141026,07,21,71,71,71,57,52,5
2017,340116,340141026,08,21,232,233,233,199,191,8
2017,340116,340141026,09,21,215,218,218,185,181,4
2017,340116,340141026,10,21,170,170,170,170,170,0
2017,340116,340141026,11,21,206,207,207,168,164,4
2017,340116,340141026,12,21,189,190,190,165,164,
2017,340116,340151027,01,21,125,126,126,126,126,
2017,340116,340151027,02,21,184,186,186,186,186,0
2017,340116,340151027,03,21,216,219,219,219,219,0
2017,340116,340151027,04,21,218,220,220,148,148,0
2017,340116,340151027,05,21,169,169,169,88,88,0
2017,340116,340151027,06,21,119,119,119,49,49,0
2017,340116,340151027,07,21,168,168,168,150,150,0
2017,340116,340151027,08,21,88,88,88,88,88,0
2017,340116,340151027,09,21,72,72,72,72,72,0
2017,340116,340151027,10,21,170,170,170,170,170,0
2017,340116,340151027,11,21,150,150,150,150,150,0
2017,340116,340151027,12,21,237,237,237,237,237,
2017,340117,340151028,01,21,230,232,202,145,145,0
2017,340117,340151028,02,21,149,149,143,143,143,
2017,340117,340151028,03,21,231,231,231,189,189,0
2017,340117,340151028,04,21,296,296,259,259,257,2
2017,340117,340151028,05,21,257,257,257,257,257,0
2017,340117,340151028,06,21,256,,256,,,
2017,340117,340151028,07,21,165,165,165,150,150,0
2017,340117,340151028,08,21,75,130,130,101,101,0
2017,340117,340151028,09,21,120,120,120,105,105,0
2017,340117,340151028,10,21,149,149,149,120,120,0
2017,340117,340151028,11,21,69,169,169,97,97,0
2017,340117,340151028,12,21,239,239,178,178,178,
2017,340118,340141029,01,21,1522,1522,1522,102,101,1
2017,340118,340141029,02,21,1609,1609,1609,27,27,0
2017,340118,340141029,03,21,2727,2727,2727,183,183,
2017,340118,340141029,04,21,1177,1178,1178,114,114,
2017,340118,340141029,05,21,1038,1038,1038,184,184,0
2017,340118,340141029,06,21,875,875,875,31,31,0
2017,340118,340141029,07,21,615,615,610,21,21,0
2017,340118,340141029,08,21,383,383,383,150,150,0
2017,340118,340141029,09,21,455,455,455,155,155,0
2017,340118,340141029,10,21,880,880,880,90,90,0
2017,340118,340141029,11,21,1124,1124,1124,1100,1100,
2017,340118,340141029,12,21,1655,1655,1655,1600,1600,0
2017,340119,340141031,01,21,1473,,,,,
2017,340119,340141031,02,21,1605,1684,1588,1221,1113,108
2017,340119,340141031,03,21,739,791,733,591,580,11
2017,340119,340141031,04,21,928,941,886,465,465,
2017,340119,340141031,05,21,1117,1138,1075,512,512,0
2017,340119,340141031,06,21,1367,1377,1291,658,649,9
2017,340119,340141031,07,21,801,801,767,428,420,8
2017,340119,340141031,08,21,621,631,626,434,417,17
2017,340119,340141031,09,21,628,628,598,476,463,13
2017,340119,340141031,10,21,1069,1144,882,748,748,0
2017,340119,340141031,11,21,577,604,562,468,468,
2017,340119,340141031,12,21,1229,1276,1199,328,328,
2017,340119,340152032,01,21,336,339,339,339,332,7
2017,340119,340152032,02,21,255,259,259,259,251,8
2017,340119,340152032,03,21,174,191,191,191,188,3
2017,340119,340152032,04,21,153,159,159,159,156,3
2017,340119,340152032,05,21,190,198,198,198,194,4
2017,340119,340152032,06,21,249,260,260,260,248,12
2017,340119,340152032,07,21,90,90,90,90,82,3
2017,340119,340152032,08,21,77,79,79,79,77,2
2017,340119,340152032,09,21,76,76,76,76,76,0
2017,340119,340152032,10,21,74,76,76,76,73,3
2017,340119,340152032,11,21,79,79,79,79,79,0
2017,340119,340152032,12,21,137,140,140,140,136,4
2017,340306,340361005,01,21,,,,,,
2017,340306,340361005,02,21,238,252,,,,
2017,340306,340361005,03,21,1783,1783,1783,,,
2017,340306,340361005,04,21,1662,1662,100,70,70,
2017,340306,340361005,05,21,1050,1050,,,,
2017,340306,340361005,06,21,1039,1039,,,,
2017,340306,340361005,07,21,701,708,278,39,39,0
2017,340306,340361005,08,21,238,238,186,186,186,
2017,340306,340361005,09,21,369,371,346,346,346,0
2017,340306,340361005,10,21,658,658,598,598,598,
2017,340306,340361005,11,21,810,811,738,701,,
2017,340306,340361005,12,21,1044,1047,984,941,941,0
2017,340306,340361006,01,21,119,119,119,96,96,0
2017,340306,340361006,06,21,217,217,217,,,
2017,340306,340361006,10,21,56,56,,,,
2017,340306,340361006,11,21,119,119,50,0,0,0
2017,340306,340361006,12,21,102,102,102,0,0,0
2017,350126,350153055,01,21,,,,,,
2017,350126,350153055,03,21,15,15,,,,
2017,350126,350153055,04,21,,,,,,
2017,350126,350153055,05,21,,,,,,
2017,350126,350153055,06,21,,,,,,
2017,350126,350153055,07,21,,,,,,
2017,350126,350153055,08,21,40,40,,,,
2017,350126,350153055,09,21,,,,,,
2017,350126,350153055,10,21,40,40,,,,
2017,350126,350153055,11,21,,,,,,
2017,350126,350153055,12,21,,,,,,
2017,350128,350153032,01,21,102,104,,,,
2017,350128,350153032,02,21,97,98,,,,
2017,350128,350153032,04,21,41,41,,,,
2017,350128,350153032,05,21,47,48,,,,
2017,350128,350153032,06,21,,,,,,
2017,350128,350153032,08,21,32,32,,,,
2017,350128,350153032,09,21,30,32,,,,
2017,350128,350153032,10,21,51,51,,,,
2017,350128,350153032,11,21,54,54,,,,
2017,350128,350153032,12,21,41,41,43,0,0,
2017,350146,350141044,01,21,,,,,,
2017,350146,350141044,02,21,124,124,,,,
2017,350146,350141044,03,21,106,106,100,98,96,2
2017,350146,350141044,04,21,103,103,71,71,68,2
2017,350146,350141044,05,21,106,106,102,98,91,7
2017,350146,350141044,06,21,126,126,104,102,99,3
2017,350146,350141044,07,21,105,105,115,115,112,
2017,350146,350141044,08,21,88,88,86,86,85,1
2017,350146,350141044,09,21,106,106,94,93,90,3
2017,350146,350141044,10,21,107,107,98,98,96,2
2017,350146,350141044,11,21,125,125,125,125,125,
2017,350146,350141044,12,21,83,83,72,72,72,
2017,350311,350341018,01,21,149,150,187,187,187,
2017,350311,350341018,02,21,165,165,184,184,184,
2017,350311,350341018,03,21,143,143,87,87,87,0
2017,350311,350341018,04,21,151,151,167,167,167,
2017,350311,350341018,05,21,139,139,152,152,152,
2017,350311,350341018,06,21,125,125,162,162,162,
2017,350311,350341018,07,21,133,133,174,174,174,
2017,350311,350341018,08,21,99,99,133,133,133,0
2017,350311,350341018,09,21,128,128,117,117,117,
2017,350311,350341018,10,21,140,140,162,162,162,
2017,350311,350341018,11,21,168,168,102,102,102,
2017,350311,350341018,12,21,82,82,127,127,127,
2017,350405,350452031,01,21,439,447,447,447,447,0
2017,350405,350452031,02,21,341,350,350,350,350,0
2017,350405,350452031,06,21,243,263,263,263,263,0
2017,350405,350452031,07,21,271,276,276,276,276,0
2017,350405,350452031,08,21,107,109,107,107,107,0
2017,350405,350452031,09,21,97,99,99,99,99,0
2017,350405,350452031,10,21,230,234,234,234,234,0
2017,350405,350452031,11,21,155,158,158,158,158,0
2017,350413,350441019,04,21,25,25,25,25,25,0
2017,350413,350441019,05,21,14,14,14,14,14,0
2017,350413,350441019,06,21,16,16,16,16,16,0
2017,350413,350441019,07,21,15,16,16,16,16,0
2017,350413,350441019,09,21,26,26,26,26,26,0
2017,350413,350441019,10,21,81,81,81,81,81,0
2017,350413,350441019,11,21,49,49,49,49,49,0
2017,350413,350441019,12,21,61,61,61,61,61,0
2017,350421,350451045,01,21,102,102,102,102,100,2
2017,350421,350451045,02,21,110,110,110,110,109,1
2017,350421,350451045,03,21,220,220,220,220,117,3
2017,350421,350451045,04,21,131,132,132,132,129,3
2017,350421,350451045,05,21,112,114,114,114,112,2
2017,350421,350451045,06,21,88,88,88,88,87,1
2017,350421,350451045,07,21,98,98,98,98,97,1
2017,350421,350451045,08,21,64,64,64,64,63,1
2017,350421,350451045,09,21,71,71,71,71,70,1
2017,350421,350451045,10,21,118,118,118,118,116,2
2017,350421,350451045,12,21,105,105,105,105,102,3
2017,350513,350552017,01,21,209,215,208,0,0,0
2017,350513,350552017,02,21,220,230,222,0,0,0
2017,350513,350552017,03,21,123,123,123,,,
2017,350513,350552017,04,21,187,187,184,0,0,0
2017,350513,350552017,05,21,282,282,277,0,0,0
2017,350513,350552017,06,21,122,122,118,0,0,0
2017,350513,350552017,08,21,176,179,172,0,0,0
2017,350513,350552017,09,21,80,84,80,80,80,0
2017,350513,350552017,10,21,146,152,146,0,0,0
2017,350513,350552017,11,21,235,240,235,0,0,0
2017,350513,350552017,12,21,211,226,211,0,0,0
2017,410207,410251024,01,21,134,138,138,138,133,5
2017,410207,410251024,02,21,78,80,80,80,79,1
2017,410207,410251024,03,21,82,82,74,74,71,3
2017,410207,410251024,04,21,73,78,76,76,71,5
2017,410207,410251024,05,21,38,39,45,45,43,2
2017,410207,410251024,06,21,50,52,59,59,54,5
2017,410207,410251024,07,21,54,54,56,56,53,3
2017,410207,410251024,08,21,51,53,54,54,53,1
2017,410207,410251024,09,21,52,71,72,72,66,6
2017,410207,410251024,10,21,140,143,146,146,130,16
2017,410207,410251024,11,21,38,41,45,45,40,5
2017,410207,410251024,12,21,67,67,74,74,72,2
2017,410604,410641011,01,21,70,73,73,60,60,
2017,410604,410641011,02,21,146,148,146,96,96,
2017,410604,410641011,03,21,68,70,70,43,43,
2017,410604,410641011,04,21,240,246,242,108,108,
2017,410604,410641011,05,21,224,229,227,92,92,
2017,410604,410641011,06,21,135,136,135,,,
2017,410604,410641011,07,21,150,154,,,,
2017,410604,410641011,08,21,183,184,,,,
2017,410604,410641011,09,21,175,177,,,,
2017,410604,410641011,10,21,279,286,67,,,
2017,410604,410641011,11,21,219,225,92,,,
2017,410604,410641011,12,21,107,108,,,,
2017,420102,420152024,01,21,584,584,0,0,0,0
2017,420102,420152024,02,21,429,429,0,0,0,0
2017,420102,420152024,03,21,574,574,0,0,0,0
2017,420102,420152024,04,21,579,579,,,,
2017,420102,420152024,05,21,467,467,0,0,0,0
2017,420102,420152024,06,21,309,309,,,,
2017,420102,420152024,07,21,262,262,,,,
2017,420102,420152024,08,21,305,305,305,305,305,0
2017,420102,420152024,09,21,458,458,,,,
2017,420102,420152024,10,21,419,419,,,,
2017,420102,420152024,11,21,292,309,,,,
2017,420102,420152024,12,21,466,466,,,,
2017,420303,420341007,01,21,237,241,237,19,19,0
2017,420303,420341007,02,21,176,176,176,22,22,0
2017,420303,420341007,03,21,103,103,103,11,11,0
2017,420303,420341007,04,21,,,,,,
2017,420303,420341007,05,21,128,132,128,,,
2017,420303,420341007,06,21,130,132,132,0,0,0
2017,420303,420341007,07,21,151,154,154,0,0,0
2017,420303,420341007,08,21,124,127,124,0,0,0
2017,420303,420341007,09,21,131,134,131,0,0,0
2017,420303,420341007,10,21,158,159,159,0,0,0
2017,420303,420341007,11,21,191,195,193,0,0,0
2017,420303,420341007,12,21,201,206,206,0,0,0
2017,430302,430341004,01,21,112,112,106,106,106,
2017,430302,430341004,02,21,93,93,92,,,
2017,430302,430341004,03,21,120,120,120,,,
2017,430302,430341004,04,21,108,108,108,,,
2017,430302,430341004,05,21,219,219,219,,,
2017,430302,430341004,06,21,160,160,160,,,
2017,430302,430341004,07,21,,,,,,
2017,430303,430341006,01,21,93,93,93,93,93,
2017,430303,430341006,02,21,60,60,,,,
2017,430303,430341006,03,21,82,84,,,,
2017,430303,430341006,04,21,87,87,,,,
2017,430303,430341006,05,21,59,59,,,,
2017,430303,430341006,06,21,97,97,97,97,97,
2017,430303,430341006,07,21,101,101,101,101,101,
2017,430303,430341006,08,21,90,90,90,90,90,
2017,430303,430351007,01,21,167,173,173,173,173,
2017,430303,430351007,02,21,129,131,131,131,131,
2017,430303,430351007,03,21,104,106,106,106,106,
2017,430303,430351007,04,21,123,125,125,125,125,
2017,430303,430351007,05,21,166,167,167,167,167,
2017,430303,430351007,06,21,231,233,233,233,233,
2017,430303,430351007,07,21,239,240,240,240,240,
2017,430303,430351007,08,21,189,195,195,195,195,
2017,430303,430351014,01,21,68,68,68,68,68,
2017,430303,430351014,02,21,158,158,158,158,158,
2017,430303,430351014,03,21,88,90,88,88,88,
2017,430303,430351014,04,21,179,183,183,170,170,0
2017,430303,430351014,05,21,26,30,30,20,20,
2017,430303,430351014,06,21,242,250,250,200,200,
2017,430303,430351014,07,21,122,125,117,117,117,0
2017,430303,430351014,08,21,159,183,161,161,161,
2017,430405,430442013,02,21,93,93,93,93,93,
2017,430405,430442013,03,21,147,147,147,147,147,0
2017,430405,430442013,04,21,96,96,96,96,96,0
2017,430405,430442013,05,21,114,114,114,114,114,0
2017,430405,430442013,06,21,72,72,72,72,72,0
2017,430405,430442013,07,21,76,76,76,76,76,0
2017,430405,430442013,08,21,123,129,129,129,129,0
2017,440109,440141019,01,21,482,482,482,190,190,0
2017,440109,440141019,02,21,456,456,456,156,156,0
2017,440109,440141019,03,21,499,499,499,129,129,0
2017,440109,440141019,04,21,319,319,319,219,219,0
2017,440109,440141019,05,21,325,325,325,225,225,0
2017,440109,440141019,06,21,421,421,421,320,320,0
2017,440109,440141019,07,21,336,336,336,336,300,0
2017,440109,440141019,08,21,352,352,352,352,352,0
2017,440109,440141019,09,21,318,318,318,105,0,0
2017,440109,440141019,10,21,312,312,312,205,205,0
2017,440109,440141019,11,21,320,320,320,125,125,0
2017,440109,440141019,12,21,403,403,105,105,105,0
2017,440301,440341001,01,21,84,125,84,41,37,4
2017,440301,440341001,02,21,109,114,97,96,96,
2017,440301,440341001,03,21,26,52,23,20,19,1
2017,440301,440341001,04,21,99,99,95,89,89,
2017,440301,440341001,05,21,43,43,40,37,37,
2017,440301,440341001,06,21,55,55,55,21,21,0
2017,440301,440341001,07,21,163,169,141,136,136,0
2017,440301,440341001,08,21,143,149,140,91,91,
2017,440301,440341001,09,21,105,105,91,31,31,
2017,440301,440341001,10,21,351,351,351,71,71,
2017,440301,440341001,11,21,148,151,101,59,59,0
2017,440301,440341001,12,21,192,194,67,51,51,
2017,440409,440441026,01,21,62,64,58,50,50,0
2017,440409,440441026,02,21,67,71,67,52,52,0
2017,440409,440441026,03,21,90,92,62,52,52,0
2017,440409,440441026,04,21,212,217,126,126,126,0
2017,440409,440441026,05,21,187,192,124,101,101,0
2017,440409,440441026,06,21,208,212,162,131,131,0
2017,440409,440441026,07,21,297,302,154,120,120,0
2017,440409,440441026,08,21,319,324,176,152,152,0
2017,440409,440441026,09,21,290,290,182,141,141,0
2017,440409,440441026,10,21,263,263,142,139,139,0
2017,440409,440441026,11,21,270,275,172,134,134,0
2017,440409,440441026,12,21,264,271,194,124,124,0
2017,440507,440541010,01,21,102,102,102,102,102,
2017,440507,440541010,02,21,118,118,118,118,118,
2017,440507,440541010,03,21,164,164,164,164,164,
2017,440507,440541010,04,21,100,100,100,6,6,
2017,440507,440541010,05,21,88,88,88,48,48,
