cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cIST_CLIDEP_INF15a,cIST_CLIDEP_1524a,cIST_CLIDEP_2549a,cIST_CLIDEP_5099a,cIST_CLIDEP_Total,cIST_CLIDEP_SEX_M,cIST_CLIDEP_SEX_F,cIST_CLIDEP_GAR_TDS,cIST_CLIDEP_GAR_PIST,cIST_CLIDEP_GAR_MSM,cIST_CLIDEP_GAR_TDI,cIST_CLIDEP_GAR_DET,cIST_CLIDEP_GAR_AUT,cIST_CLIDEP_TUB,cIST_CLIDEP_FE,cIST_CLIDEP_AUTRES,cIST_CLIRES_INF15a,cIST_CLIRES_1524a,cIST_CLIRES_2549a,cIST_CLIRES_5099a,cIST_CLIRES_Total,cIST_CLIRES_SEX_M,cIST_CLIRES_SEX_F,cIST_CLIRES_GAR_TDS,cIST_CLIRES_GAR_PIST,cIST_CLIRES_GAR_MSM,cIST_CLIRES_GAR_TDI,cIST_CLIRES_GAR_DET,cIST_CLIRES_GAR_AUT,cIST_CLIRES_TUB,cIST_CLIRES_FE,cIST_CLIRES_AUTRES,cIST_CLIPOS_INF15a,cIST_CLIPOS_1524a,cIST_CLIPOS_2549a,cIST_CLIPOS_5099a,cIST_CLIPOS_Total,cIST_CLIPOS_SEX_M,cIST_CLIPOS_SEX_F,cIST_CLIPOS_GAR_TDS,cIST_CLIPOS_GAR_PIST,cIST_CLIPOS_GAR_MSM,cIST_CLIPOS_GAR_TDI,cIST_CLIPOS_GAR_DET,cIST_CLIPOS_GAR_AUT,cIST_CLIPOS_TUB,cIST_CLIPOS_FE,cIST_CLIPOS_AUTRES,cNC_EG,cDEPSYP_EG,cSYPPOS_EG
2017,220308,220342018,07,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,30,5,0
2017,220308,220342018,08,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,220308,220342018,09,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,37,8,0
2017,220308,220342018,10,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,44,44,0
2017,220308,220342018,12,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,39,10,0
2017,310101,310142018,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2017,310101,310142018,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,310101,310142018,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2017,310101,310142018,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
2017,310101,310142018,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
2017,310101,310142018,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2017,310101,310142018,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,310101,310142018,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2017,310101,310142018,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310142018,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
2017,310101,310142018,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1
2017,310101,310142019,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310142019,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2017,310101,310142019,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310101,310142019,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,310101,310142019,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2017,310101,310142019,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,310101,310142019,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310142019,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310101,310142019,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310142019,10,21,,,2,,2,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2017,310101,310142019,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
2017,310101,310142019,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2017,310101,310142031,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2017,310101,310142031,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2017,310101,310142031,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310142031,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2017,310101,310142031,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
2017,310101,310142031,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2017,310101,310142031,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,
2017,310101,310142031,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2017,310101,310142031,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2017,310101,310142031,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310142031,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2017,310101,310142031,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310101,310143037,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
2017,310101,310143037,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310101,310143037,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310101,310143037,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,310101,310143037,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310101,310143045,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310101,310143045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,310315,310342030,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310315,310342030,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310315,310342030,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310315,310342030,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2017,310315,310342030,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310315,310342030,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
2017,310315,310342030,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310315,310342030,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2017,310315,310342030,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,310315,310342030,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
2017,310315,310342030,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,310315,310342030,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2017,330115,330141019,01,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330115,330141019,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330115,330141019,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330115,330141019,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330115,330141019,05,21,,868,372,1,1241,466,775,,,,,,,,,,,868,372,1,1241,466,775,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330115,330141019,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330115,330141019,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,
2017,330115,330141019,08,21,,14,6,,20,5,15,,,,,,,,,,,14,6,,20,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0
2017,330115,330141019,09,21,1,642,271,,914,254,660,358,,,,,,,,,1,642,271,,914,254,660,358,,,,,,,,,,,,,,,,,,,,,,,,,39,39,0
2017,330115,330141019,10,21,,84,65,,149,,149,,1,,,,,,148,,,84,65,,149,,149,,1,,,,,,148,,,,,,,,,,,,,,,,,,8,8,1
2017,330115,330141019,11,21,,180,322,,502,471,31,,,,,479,,,,,,180,322,,502,471,31,,,,,479,,,,,,,,,,,,,,,,,,,,,43,0,0
2017,330307,330341003,01,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,02,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,03,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,1,,
2017,330307,330341003,04,21,,18,10,,28,,28,,,,,,,,28,,,18,10,,28,,28,,,,,,,,28,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,05,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,4,,
2017,330307,330341003,06,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,07,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,1,,
2017,330307,330341003,08,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,09,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,10,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,2,,
2017,330307,330341003,11,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330307,330341003,12,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,
2017,330409,330451050,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330409,330451050,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330409,330451050,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330409,330451050,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330409,330451050,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,330409,330451050,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,330409,330451050,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,330409,330451050,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,330409,330451050,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2017,340112,340141020,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,2
2017,340112,340141020,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2
2017,340112,340141020,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,
2017,340112,340141020,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,3
2017,340112,340141020,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2017,340112,340141020,08,21,,3,2,,5,,5,,,,,,,,5,,,3,2,0,5,0,5,,,,,,,,5,,,,,,,,,,,,,,,,,,5,5,0
2017,340112,340141020,09,21,,3,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1
2017,340112,340141020,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2
2017,340112,340141020,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0
2017,340112,340141020,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,2
2017,340113,340141022,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2017,340113,340141022,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2017,340113,340141022,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,340113,340141022,04,21,0,14,6,0,20,0,20,,,,,,,,,,,14,6,0,20,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0
2017,340113,340141022,05,21,,24,12,,36,,36,,,,,,,,,,,24,12,,36,,36,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0
2017,340113,340141022,06,21,0,21,3,0,24,0,24,,,,,,,,,,,21,3,0,24,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017,340113,340141022,07,21,0,13,6,0,19,2,17,,,,,,,,,,,13,6,0,19,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0
2017,340113,340141022,08,21,1,10,8,1,20,1,19,,,,,,,,,,1,10,8,1,20,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0
2017,340113,340141022,09,21,0,15,3,0,18,0,18,0,0,0,0,0,0,0,18,0,0,15,3,0,18,0,18,0,0,0,0,0,0,0,18,0,,,,,,,,,,,,,,,,,3,3,0
2017,340113,340141022,10,21,0,12,6,0,18,0,18,,,,,,,,,,,12,6,0,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0
2017,340113,340141022,11,21,,10,1,,11,0,11,,,,,,,,11,,,10,1,,11,,11,,,,,,,,11,,,,,,,,,,,,,,,,,,,,
2017,340113,340141022,12,21,1,10,4,,15,1,14,,,,,,,,14,,1,10,4,,15,1,14,,,,,,,,14,,,,,,0,,0,,,,,,,,,,2,2,
2017,340114,340141023,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0
2017,340114,340141023,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,2
2017,340114,340141023,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0
2017,340114,340141023,04,21,1,6,15,2,24,3,21,,,,,,,6,18,,1,6,15,2,24,3,21,,,,,,,6,18,,,,,,,,,,,,,,,,,,4,4,0
2017,340114,340141023,05,21,0,43,27,0,70,0,70,0,0,0,0,0,0,0,70,0,0,43,27,0,70,0,70,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1
2017,340114,340141023,06,21,0,28,17,0,45,1,44,0,0,0,0,0,0,1,44,0,0,28,17,0,45,1,44,0,0,0,0,0,0,1,44,0,,,,,,,,,,,,,,,,,11,11,0
2017,340114,340141023,07,21,2,27,26,0,55,1,54,0,0,0,0,0,0,1,54,0,2,27,24,0,53,1,52,0,0,0,0,0,0,1,52,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3
2017,340114,340141023,08,21,1,22,19,1,43,2,41,0,0,0,0,0,0,3,40,0,1,22,19,1,43,2,41,0,0,0,0,0,0,3,40,0,,,,,,,,,,,,,,,,,6,6,1
2017,340114,340141023,09,21,0,17,9,0,26,0,26,0,0,0,0,0,0,1,25,0,0,17,9,0,26,0,26,0,0,0,0,0,0,1,25,0,,,,,,,,,,,,,,,,,5,5,0
2017,340114,340141023,10,21,3,31,17,4,55,6,49,0,0,0,0,0,0,9,45,1,3,31,17,4,55,6,49,0,0,0,0,0,0,9,45,1,,,,,,,,,,,,,,,,,10,10,1
2017,340114,340141023,11,21,1,38,21,0,60,0,60,,,,,,,,60,,1,38,21,,60,,60,,,,,,,,60,,,,,,0,,0,,,,,,,,,,15,15,0
2017,340114,340141023,12,21,0,25,12,2,39,4,35,,,,,,,5,34,,,25,12,2,39,4,35,,,,,,,5,34,,,,,,,,,,,,,,,,,,3,3,
2017,340115,340143025,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2017,340115,340143025,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
2017,340115,340143025,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,340116,340141026,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340116,340141026,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017,340116,340141026,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
2017,340116,340141026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0
2017,340116,340141026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0
2017,340116,340141026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0
2017,340116,340141026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340116,340141026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0
2017,340116,340141026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0
2017,340116,340141026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0
2017,340116,340141026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0
2017,340116,340141026,12,21,,,5,0,5,,5,,,,,,,,5,,,,5,,5,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,2,,
2017,340116,340151027,01,21,,4,,1,,,0,,,,,,,1,4,,,4,,1,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,0,0,0
2017,340116,340151027,02,21,0,5,3,0,8,1,7,0,1,0,0,0,0,0,7,0,0,5,3,0,8,1,7,0,1,0,0,0,0,0,7,0,,,,,0,,0,,,,,,,,,,1,1,0
2017,340116,340151027,03,21,,15,10,,25,,25,,1,,,,,,24,,,15,10,,25,,25,,1,,,,,,24,,,,,,,,,,,,,,,,,,1,0,0
2017,340116,340151027,04,21,,11,5,,16,16,,,,,,,,,16,,,11,5,,16,16,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
2017,340116,340151027,05,21,0,5,8,0,13,0,13,,,,,,,,13,,0,5,8,0,13,0,13,,,,,,,,13,,,,,,,,,,,,,,,,,,13,13,1
2017,340116,340151027,06,21,1,6,5,0,12,,12,,,,,,,,12,,1,6,5,0,12,0,12,,,,,,,,12,,,,,,,,,,,,,,,,,,12,12,0
2017,340116,340151027,07,21,1,10,6,0,17,3,14,0,2,0,0,0,1,0,14,0,1,10,6,0,17,3,14,0,2,0,0,0,1,0,14,0,,,,,,,,,,,,,,,,,2,2,1
2017,340116,340151027,08,21,1,13,1,0,15,0,15,,,,,,,,15,,1,13,1,0,15,0,15,,,,,,,,15,,,,,,,,,,,,,,,,,,15,15,0
2017,340116,340151027,09,21,0,2,4,1,7,3,4,0,3,0,0,0,0,0,4,0,0,2,4,1,7,3,4,0,3,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,3,3,0
2017,340116,340151027,10,21,2,9,6,0,17,1,16,0,2,,,,,,15,,2,9,6,0,17,1,16,0,2,,,,,,15,,,,,,,,,,,,,,,,,,1,1,0
2017,340116,340151027,11,21,,6,7,,13,1,12,,,,,,,,12,,,6,7,,13,1,12,,,,,,,,,,,,,,0,,0,,,,,,,,12,,1,1,0
2017,340116,340151027,12,21,1,6,5,,12,0,12,,,,,,,,12,,1,6,5,,12,,12,,,,,,,,12,,,,,,0,,0,,,,,,,,,,,,
2017,340117,340151028,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0
2017,340117,340151028,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0
2017,340117,340151028,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340117,340151028,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,
2017,340117,340151028,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
2017,340117,340151028,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
2017,340117,340151028,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2
2017,340117,340151028,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,3
2017,340117,340151028,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0
2017,340117,340151028,10,21,0,14,2,0,16,2,14,,,,,,,,13,3,0,14,2,0,16,2,14,,,,,,,,13,3,,,,,,,,,,,,,,,,,6,6,0
2017,340117,340151028,11,21,0,13,4,0,17,4,13,0,,,,,,,13,0,0,13,4,0,17,4,13,0,,,,,,,13,0,,,,,,,,,,,,,,,,,1,1,
2017,340117,340151028,12,21,0,7,16,0,23,0,23,,,,,,,,,,0,7,16,0,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2017,340118,340141029,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,340118,340141029,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2017,340118,340141029,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2017,340118,340141029,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340118,340141029,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0
2017,340118,340141029,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
2017,340118,340141029,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
2017,340118,340141029,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0
2017,340118,340141029,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1
