cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPRESM_SDM,cPRESM_QRDM,cPRESM_QU,cPRESM_QP,cPRESM_QRFM,cPRESM_NJRS,cPRESF_SDM,cPRESF_QRDM,cPRESF_QU,cPRESF_QP,cPRESF_QRFM,cPRESF_NJRS,cBP_SDM,cBP_QRDM,cBP_QU,cBP_QP,cBP_QRFM,cBP_NJRS,cEPPI10ml_SDM,cEPPI10ml_QRDM,cEPPI10ml_QU,cEPPI10ml_QP,cEPPI10ml_QRFM,cEPPI10ml_NJRS,cSER10ml_SDM,cSER10ml_QRDM,cSER10ml_QU,cSER10ml_QP,cSER10ml_QRFM,cSER10ml_NJRS,cKITEG_SDM,cKITEG_QRDM,cKITEG_QU,cKITEG_QP,cKITEG_QRFM,cKITEG_NJRS,cKITUG_SDM,cKITUG_QRDM,cKITUG_QU,cKITUG_QP,cKITUG_QRFM,cKITUG_NJRS,cBIOL_SDM,cBIOL_QRDM,cBIOL_QU,cBIOL_QP,cBIOL_QRFM,cBIOL_NJRS,cRPR_CONS_SDM,cRPR_CONS_QRDM,cRPR_CONS_QU,cRPR_CONS_QP,cRPR_CONS_QRFM,cRPR_CONS_NJRS,cTEST1_VIH_SDM,cTEST1_VIH_QRDM,cTEST1_VIH_QU,cTEST1_VIH_QP,cTEST1_VIH_QRFM,cTEST1_VIH_NJRS,cTEST2_VIH_SDM,cTEST2_VIH_QRDM,cTEST2_VIH_QU,cTEST2_VIH_QP,cTEST2_VIH_QRFM,cTEST2_VIH_NJRS,cPLUM_NUT_SDM,cPLUM_NUT_QRDM,cPLUM_NUT_QU,cPLUM_NUT_QP,cPLUM_NUT_QRFM,cPLUM_NUT_NJRS,cAMOX_SDM,cAMOX_QRDM,cAMOX_QU,cAMOX_QP,cAMOX_QRFM,cAMOX_NJRS,cVITA_SDM,cVITA_QRDM,cVITA_QU,cVITA_QP,cVITA_QRFM,cVITA_NJRS,cALB_SDM,cALB_QRDM,cALB_QU,cALB_QP,cALB_QRFM,cALB_NJRS,cLOF_MI_SDM,cLOF_MI_QRDM,cLOF_MI_QU,cLOF_MI_QP,cLOF_MI_QRFM,cLOF_MI_NJRS,cOV_MIC_SDM,cOV_MIC_QRDM,cOV_MIC_QU,cOV_MIC_QP,cOV_MIC_QRFM,cOV_MIC_NJRS,cDEPO_SDM,cDEPO_QRDM,cDEPO_QU,cDEPO_QP,cDEPO_QRFM,cDEPO_NJRS,cMEG_SDM,cMEG_QRDM,cMEG_QU,cMEG_QP,cMEG_QRFM,cMEG_NJRS,cCONC_SDM,cCONC_QRDM,cCONC_QU,cCONC_QP,cCONC_QRFM,cCONC_NJRS,cDIU_SDM,cDIU_QRDM,cDIU_QU,cDIU_QP,cDIU_QRFM,cDIU_NJRS,cIPLN_SDM,cIPLN_QRDM,cIPLN_QU,cIPLN_QP,cIPLN_QRFM,cIPLN_NJRS,cCOXY_SDM,cCOXY_QRDM,cCOXY_QU,cCOXY_QP,cCOXY_QRFM,cCOXY_NJRS
2017,420303,420341007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,64,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,420303,420341007,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,16,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430113,430141020,01,21,,100,,,100,,75,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6,,24,,,,,,,,12,50,5,,57,,,,,,,,,,,,,,19,,,,19,,11,12,9,,14,,,,,,,
2017,430302,430341004,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430302,430341004,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430302,430341004,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430302,430341004,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430302,430341004,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430302,430341004,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430302,430341004,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430303,430341006,01,21,416,,72,,344,,3,,3,,0,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,92,,8,,84,,,,,,,,137,,8,,129,,0,,,,0,30,,,,,,,,,,,,,297,,4,,293,,214,,8,,206,,27,,,,27,,,,,,,,56,,6,,50,,,,,,,,,,,,,,,,,,,,44,,6,,38,,0,,,,0,30
2017,430303,430341006,02,21,344,,120,,224,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,84,,3,,81,,,,,,,,129,,3,,126,,0,,,,0,30,,,,,,,,,,,,,293,,2,,291,0,206,,1,,205,,27,,,,27,,,,,,,,50,,2,,48,,,,,,,,,,,,,,,,,,,,38,,1,,37,,0,,,,0,30
2017,430303,430341006,03,21,224,,36,,188,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,81,,28,,53,,,,,,,,126,,28,,98,,0,,,,0,30,,,,,,,,,,,,,291,,5,,286,,205,,8,,197,,27,,,,27,,,,,,,,48,,9,,39,,,,,,,,,,,,,,,,,,,,37,,1,,36,,0,,,,0,30
2017,430303,430341006,04,21,188,,72,,116,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,53,,6,,47,,0,,,,0,30,98,,6,,92,,0,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,27,,,,,,,,39,,,,39,,,,,,,,,,,,,,,,,,,,36,,4,,32,,0,,,,0,30
2017,430303,430341006,05,21,188,,72,,116,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,53,,6,,47,,0,,,,0,30,98,,6,,92,,0,,,,0,30,,,,,,,,,,,,,286,,5,,281,,197,,5,,192,,27,,,,27,,,,,,,,39,,,,39,,,,,,,,,,,,,,,,,,,,36,,4,,32,,0,,,,0,30
2017,430303,430341006,06,21,188,,72,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,20,,30,,,,,,,,81,,20,,61,,0,,,,0,30,,,,,,,,,,,,,280,,3,,277,,190,,2,,188,,24,,1,,23,,,,,,,,100,,1,,99,,,,,,,,,,,,,,,,,,,,21,,1,,20,,0,,,,0,30
2017,430303,430341006,07,21,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,20,90,22,,88,,,,,,,,20,100,22,,98,,0,,,,0,30,,,,,,,,,,,,,277,,3,,274,,188,1000,21,,1167,,23,,4,,19,,,,,,,,99,,33,,66,,,,,,,,,,,,,,,,,,,,20,,5,,15,,,,,,0,30
2017,430303,430341006,08,21,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,88,,13,,75,,0,,,,0,30,98,,13,,85,,0,,,,0,30,,,,,,,,,,,,,274,,12,,262,,167,,12,,155,,19,,4,,15,,,,,,,,66,,4,,62,,,,,,,,,,,,,,,,,,,,15,,2,,13,,0,,,,0,30
2017,430303,430351007,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,9,,31,,,,,,,,75,,8,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,27,,56,,,,,,,,,,,,,,,,,,,,64,,3,,61,,0,,,,0,30
2017,430303,430351007,02,21,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,31,,14,,17,,,,,,,,67,,12,,55,,0,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,30,,,,,,,56,,19,,37,,,,,,,,,,,,,,,,,,,,61,,3,,58,,0,,,,0,30
2017,430303,430351007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,,0,0,,,,,,,55,,11,,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,35,,2,0,,,,,,,,,,,,,,,,,,,58,,,,58,0,,,,,,
2017,430303,430351007,04,21,144,,,,144,,30,,,,30,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,,30,17,,13,,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,,,,,,,,900,497,,403,,,30,,,30,,,,,,,,2,100,26,,76,,,,,,,,,,,,,,,,,,,,58,,2,,56,,0,,,,0,30
2017,430303,430351007,05,21,144,,,,144,,30,,,,30,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,13,,13,,,,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,30,,3,,27,,,,,,,,76,,25,,51,,,,,,,,,,,,,,,,,,,,56,,3,,53,,,,,,,
2017,430303,430351007,06,21,144,,,,144,0,30,,,,30,0,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,190,,1,,189,,394,,10,,384,,27,,3,,24,,,,,,,,51,,28,,23,,,,,,,,,,,,,,,,,,,,53,,1,,52,,0,,,,0,30
2017,430303,430351007,07,21,144,,,,144,,30,,,,30,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,,60,11,,49,,,,,,,,,100,6,,94,,0,,,,0,30,,,,,,,,,,,,,189,,4,,185,,384,,11,,373,,24,,,,24,,,,,,,,23,150,34,,139,,,,,,,,,,,,,,,,,,,,52,,2,,50,,0,,,,0,30
2017,430303,430351007,08,21,144,,,,144,,30,,,,30,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,49,,9,,40,,0,,,,0,30,94,,9,,85,,0,,,,0,30,,,,,,,,,,,,,185,,6,,179,,373,,8,,365,,24,,15,,9,,,,,,,,139,,38,25,76,,,,,,,,,,,,,,,,,,,,50,,6,,44,,0,,,,0,30
2017,430303,430351014,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,6,,,,,,,,,50,3,,47,,,20,16,,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430303,430351014,02,21,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,22,,20,,2,,,,,,,,,,,,,,,,,,,,2,,2,,0,,10,,,,10,
2017,430303,430351014,03,21,0,100,10,0,90,0,0,20,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,20,,505,0,400,,10,,390,0,2,,2,,0,0,,,,,,,2,50,6,23,23,3,,,,,,,,,,,,,,,,,,,0,25,8,0,17,0,10,0,0,0,10,0
2017,430303,430351014,04,21,90,,,,90,,20,,,,20,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,25,19,,6,,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,505,,40,,465,,390,,10,,380,,0,,,,0,30,,,,,,,23,75,5,25,68,,,,,,,,,,,,,,,,,,,,17,,10,,7,,10,,1,,9,
2017,430303,430351014,05,21,90,,,50,40,,20,,,,20,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,6,,,,6,,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,465,,,,465,,380,,,,380,,9,,,,9,,,,,,,,63,,,50,13,,,,,,,,,,,,,,,,,,,,7,,,,7,,9,,,,9,
2017,430303,430351014,06,21,40,,,,40,,20,,,,20,,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,0,30,0,,,,,,0,,,,0,30,0,,,,0,30,0,,,,0,30,,,,,,,,,,,,,465,,,,465,,380,,20,,360,,9,9,11,,7,,,,,,,,13,75,30,13,45,,,,,,,,,,,,,,,,,,,,7,,3,,4,,0,,,,0,30
2017,430303,430351014,07,21,40,,10,,30,,20,,3,,17,,,25,4,,21,,,50,8,,42,,,,,,,,,,,,,,,,,,,,6,50,8,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,200,100,,100,,465,,,,465,,360,,10,,350,,7,60,6,,61,,,,,,,,45,200,10,50,185,,,,,,,,,,,,,,,,,,,,4,40,4,,40,,9,,,,,
2017,430303,430351014,08,21,30,,10,,20,,17,,,,17,,21,,18,,3,,,,,,,30,42,,30,,12,30,,,,,,,,,,,,30,48,,15,,33,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,,,,,,,,,,,,,,61,,15,9,37,,,,,,,30,185,,52,75,58,,,,,,,,,,,,,,,,,,,,50,,9,,41,,9,,,,9,
2017,430405,430442013,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,25,,14,,13,30,2,,41,,74,100,6,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,30,20,,24,,41,30,,,71,,168,100,10,,258,,,,,,,,,,,,,,20,,6,,14,,,,,,,,,,,,,
2017,440109,440141019,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,04,21,,,,,,,,,,,,,,,,,,,,2,2,,0,,,2,2,,0,,,2,2,,0,,,,,,,,,40,14,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,100,11,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,,,,,,,14,,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,9,,781,,,,,,,,140,,12,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51,,49,,,100,51,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,9,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,49,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,9,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440109,440141019,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,31,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1450,,50,,1500,,1450,,50,,,,,,,,,,,,,,119,,14,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440301,440341001,01,21,380,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,10,12,53,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,
2017,440301,440341001,02,21,380,,24,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,13,,40,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,
2017,440301,440341001,03,21,356,,6,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,2,,38,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,
2017,440301,440341001,04,21,350,,30,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,13,,25,,,,,,,,,,,,,,,,,,,,2,,1,,1,,,,,,,
2017,440301,440341001,05,21,320,,20,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,
2017,440301,440341001,06,21,300,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,
2017,440301,440341001,07,21,300,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,44,,156,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
2017,440301,440341001,08,21,300,,50,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,41,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440301,440341001,09,21,250,,10,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,25,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440301,440341001,10,21,240,,40,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,80,,0,,,,,,,,,,,,,,,,,,,,,10,3,1,6,,,,,,,
2017,440301,440341001,11,21,200,,15,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,,0,,,,,,,,,,,,,,,,,,,,6,,,,6,,,,,,,
2017,440301,440341001,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,815,,295,,,900,770,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,6,,,,,,,,,,,,,
2017,440409,440441026,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,23,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,21,0,25,0,,,,,,,,,,,,,,,,,,,16,0,3,0,13,0,,,,,,
2017,440409,440441026,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,17,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,20,0,5,0,,,,,,,,,,,,,,,,,,,13,0,4,0,9,0,,,,,,
2017,440409,440441026,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,15,0,45,0,0,15,5,0,10,0,5,225,40,0,190,0,,,,,,,,,,,,,,,,,,,9,20,8,0,21,0,,,,,,
2017,440409,440441026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,0,,,,,,,,100,0,80,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,20,0,25,0,10,0,3,0,7,0,190,0,47,0,143,0,,,,,,,,,,,,,,,,,,,21,0,3,0,18,0,,,,,,
2017,440409,440441026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,6,,19,,7,,2,,5,,143,,16,,127,,,,,,,,,,,,,,,,,,,,18,,4,,14,,,,,,,
2017,440409,440441026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,9,0,10,0,5,0,2,0,3,0,125,0,34,0,91,0,,,,,,,,,,,,,,,,,,,14,0,4,0,10,0,0,0,0,0,0,
