cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cBCG_SDM,cBCG_QRDM,cBCG_QU,cBCG_QP,cBCG_QRFM,cBCG_NJRS,cVPO_SDM,cVPO_QRDM,cVPO_QU,cVPO_QP,cVPO_QRFM,cVPO_NJRS,cVPI_SDM,cVPI_QRDM,cVPI_QU,cVPI_QP,cVPI_QRFM,cVPI_NJRS,cDTCHBH_SDM,cDTCHBH_QRDM,cDTCHBH_QU,cDTCHBH_QP,cDTCHBH_QRFM,cDTCHBH_NJRS,cPCV10_SDM,cPCV10_QRDM,cPCV10_QU,cPCV10_QP,cPCV10_QRFM,cPCV10_NJRS,cROTA_SDM,cROTA_QRDM,cROTA_QU,cROTA_QP,cROTA_QRFM,cROTA_NJRS,cVAR_SDM,cVAR_QRDM,cVAR_QU,cVAR_QP,cVAR_QRFM,cVAR_NJRS,cVAT_SDM,cVAT_QRDM,cVAT_QU,cVAT_QP,cVAT_QRFM,cVAT_NJRS,cHPV_SDM,cHPV_QRDM,cHPV_QU,cHPV_QP,cHPV_QRFM,cHPV_NJRS,cSAB05ml_SDM,cSAB05ml_QRDM,cSAB05ml_QU,cSAB05ml_QP,cSAB05ml_QRFM,cSAB05ml_NJRS,cSAB005ml_SDM,cSAB005ml_QRDM,cSAB005ml_QU,cSAB005ml_QP,cSAB005ml_QRFM,cSAB005ml_NJRS,cSER2ml_SDM,cSER2ml_QRDM,cSER2ml_QU,cSER2ml_QP,cSER2ml_QRFM,cSER2ml_NJRS,cSER5ml_SDM,cSER5ml_QRDM,cSER5ml_QU,cSER5ml_QP,cSER5ml_QRFM,cSER5ml_NJRS,cBSECU_SDM,cBSECU_QRDM,cBSECU_QU,cBSECU_QP,cBSECU_QRFM,cBSECU_NJRS,cSOLVBCG_SDM,cSOLVBCG_QRDM,cSOLVBCG_QU,cSOLVBCG_QP,cSOLVBCG_QRFM,cSOLVBCG_NJRS,cSOLVAR_SDM,cSOLVAR_QRDM,cSOLVAR_QU,cSOLVAR_QP,cSOLVAR_QRFM,cSOLVAR_NJRS,cPETRO_SDM,cPETRO_QRDM,cPETRO_QU,cPETRO_QP,cPETRO_QRFM,cPETRO_NJRS,cSPFE_SDM,cSPFE_QRDM,cSPFE_QU,cSPFE_QP,cSPFE_QRFM,cSPFE_NJRS,cRDT_SDM,cRDT_QRDM,cRDT_QU,cRDT_QP,cRDT_QRFM,cRDT_NJRS,cACT021m_SDM,cACT021m_QRDM,cACT021m_QU,cACT021m_QP,cACT021m_QRFM,cACT021m_NJRS,cACT0105a_SDM,cACT0105a_QRDM,cACT0105a_QU,cACT0105a_QP,cACT0105a_QRFM,cACT0105a_NJRS,cACT0613a_SDM,cACT0613a_QRDM,cACT0613a_QU,cACT0613a_QP,cACT0613a_QRFM,cACT0613a_NJRS,cACT1499a_SDM,cACT1499a_QRDM,cACT1499a_QU,cACT1499a_QP,cACT1499a_QRFM,cACT1499a_NJRS,cMID_SDM,cMID_QRDM,cMID_QU,cMID_QP,cMID_QRFM,cMID_NJRS,cAUTPROPALU_SDM,cAUTPROPALU_QRDM,cAUTPROPALU_QU,cAUTPROPALU_QP,cAUTPROPALU_QRFM,cAUTPROPALU_NJRS
2017,520502,520551004,09,21,,20,20,,0,,,20,20,,0,,,10,10,,0,,,10,10,,0,,,10,10,,0,,,5,5,,0,,,10,10,,0,,,20,20,,0,,,,,,,,23,100,32,3,88,,19,,8,2,9,,,,,,,,,1,1,,0,,1,,1,,0,,,1,1,,0,,,1,1,,0,,,,,,,,44,,15,,29,,8,,,,8,,6,,,,6,,5,,,,5,,6,,,,6,,8,,,,8,,77,,13,,64,,,,,,,
2017,520502,520551004,10,21,,20,20,,0,,,20,20,,0,,,10,10,,0,,,10,10,,0,,,10,10,,0,,,10,10,,0,,,10,10,,0,,,20,20,,0,,,,,,,,91,,30,5,56,,11,,2,,9,,,,,,,,,1,1,,0,,,1,1,,0,,,1,1,,0,,,1,1,,0,,,,,,,,29,,,,29,,8,3,6,,5,,6,3,,,9,,6,3,,,9,,5,3,,,8,,6,3,,6,3,,64,,3,,61,,,,,,,
2017,520502,520551004,11,21,,20,20,,0,,,40,40,,0,,,20,10,10,0,0,,,,,,,,30,20,10,0,,,20,17,3,0,,,,,,,,,20,20,,0,,,,,,,,61,,45,,16,,9,,7,,2,,,,,,,,,1,1,,0,,,2,1,,1,,,1,1,,0,,,,,,,,,,,,,,29,,9,,20,,72,,13,,59,,3,5,,,8,,3,,,,3,,3,,,,3,,3,,,,3,,15,,15,,0,,,,,,,
2017,520502,520551004,12,21,,60,40,,20,,,,,,,,,20,10,,10,,,30,20,,10,,,30,20,,10,,,25,14,,11,,,30,20,,10,,,20,20,,0,,,,,,,,16,,7,,9,,2,100,56,,46,,,,,,,,,6,4,,2,,1,,,,1,,,3,2,,1,,,3,2,,1,,,,,,,,20,,,20,0,,59,,14,,45,,8,,,,8,,3,,,,3,,3,,,,3,,3,,,,3,,,,,,,,,,,,,
2017,520505,520541017,01,21,,80,80,,0,,,60,60,,0,,,15,15,,0,,,60,60,,0,,,40,40,,0,,,30,30,,0,,,40,40,,0,,,40,40,,0,,,,,,,,26,100,117,,9,,164,,21,,143,,,4,4,,0,,,4,4,,0,0,,1,1,,0,,,4,4,,0,,,4,4,,0,,,,,,,,354,,111,,243,,90,,18,,72,,3,,,,3,,39,,,,39,,12,,1,,11,,52,,2,,50,,,,,,,,,,,,,
2017,520505,520541017,02,21,,100,100,,0,,,100,100,,0,,,25,25,,0,,,80,80,,0,,,80,80,,0,,,55,55,,0,,,50,50,,0,,,40,40,,0,,,,,,,,9,200,203,,6,,143,,25,,118,,,5,5,,0,,,5,5,,0,,,2,2,,0,,,5,5,,0,,,5,5,,0,,,,,,,,243,,108,,135,,72,,29,,43,,3,,,1,2,,39,,,33,6,,11,,1,7,3,,50,,2,36,12,,,,,,,,,,,,,
2017,520505,520541017,03,21,,40,40,,0,,,80,80,,0,,,15,15,,0,,,80,80,,0,,,80,80,,0,,,50,46,4,0,,,30,30,,0,,,20,20,,0,,,,,,,,6,200,200,,6,,118,,18,,100,,,2,2,,0,,,3,3,,0,,,1,1,,0,,,2,2,,0,,,3,3,,0,,,10,10,,0,,135,,99,,36,,43,25,58,,10,,2,,,,2,,6,,6,,0,,3,,3,,0,,12,,8,,4,,,,,,,,,,,,,
2017,520505,520541017,04,21,,80,80,,0,,,100,100,,0,,,40,30,,10,,,100,90,,10,,,100,90,,10,,,60,57,,3,,,50,50,,0,,,50,40,,10,,,,,,,,6,300,277,,29,,100,,40,,60,,,4,4,,0,,,5,5,,0,,,3,3,,0,,,4,4,,0,,,5,5,,0,,,30,16,,14,,36,,36,,0,,10,50,50,,10,,2,10,,,12,,,25,1,,24,,,25,8,,17,,4,25,4,,25,,,,,,,,,,,,,
2017,520505,520541017,05,21,,40,40,,0,,,80,80,,0,,10,15,25,,0,,10,70,80,,0,,10,70,80,,0,,3,40,40,,3,,,30,30,,0,,10,20,30,,0,,,,,,,,29,200,189,,40,,60,,14,,46,,,2,2,,0,,,3,3,,0,,,2,2,,0,,,2,2,,0,,,3,3,,0,,14,,14,,0,,,,,,,,10,125,68,,67,,12,,,2,10,,24,,2,,22,,17,,3,,14,,25,,15,,10,,,800,50,,750,,,,,,,
2017,520505,520541017,06,21,,60,60,,0,,,80,80,,0,,,20,20,,0,,,80,80,,0,,,80,80,,0,,3,62,50,,15,,,30,30,,0,,,40,40,,0,,,,,,,,40,200,198,,42,,46,,24,,22,,,3,3,,0,,,3,3,,0,,,2,2,,0,,,3,3,,0,,,3,3,,0,,,,,,,,,,,,,,67,75,35,,107,,10,,,,10,,22,,,,22,,14,,1,,13,,10,,2,,8,,750,,141,,609,,,,,,,
2017,520505,520541017,07,21,,60,60,,0,,,80,80,,0,,,5,5,,0,,,60,60,,0,,,52,52,,0,,16,17,33,,0,,,30,30,,0,,,30,30,,0,,,,,,,,42,100,108,,34,,22,,22,,0,,,3,3,,0,,,3,3,,0,,,1,1,,0,,,1,1,,0,,,1,1,,0,,,,,,,,,,,,,,107,,20,,87,,10,,,,10,,22,,,,22,,13,,,,13,,8,,,,8,,609,,159,,450,,,,,,,
2017,520505,520541017,08,21,,60,60,,0,,,100,100,,0,,,25,25,,0,,,80,80,,0,,,80,80,,0,,,52,52,,0,,,30,30,,0,,,40,40,,0,,,,,,,,50,200,224,,26,,,100,25,,75,,,3,3,,0,,,3,3,,0,,,2,2,,0,,,3,3,,0,,,3,3,,0,,,,,,,,,,,,,,87,,8,,79,,10,,,,10,,22,,,,22,,13,,,,13,,8,,,,8,,450,,95,,355,,,,,,,
2017,520505,520541017,09,21,,40,40,,0,,,140,140,,0,,,40,40,,0,,,120,120,,0,,,110,110,,0,,,65,65,,0,,,40,40,,0,,,100,100,,0,,,,,,,,26,400,368,,58,0,75,,29,,46,,,2,2,,0,,,4,4,,0,,,4,4,,0,,,2,2,,0,,,4,4,,0,,,,,,,,,,,,,,79,,6,,73,,10,,,,10,,22,,,,22,,13,,,,13,,8,,,,8,,355,,128,,227,,,,,,,
2017,520505,520541017,10,21,,40,40,,0,,,120,120,,0,,,40,40,,0,,,100,100,,0,,,100,100,,0,,,70,68,2,0,,,40,40,,0,,,50,50,,0,,,,,,,,58,300,306,,52,,46,,40,,6,,,2,2,,0,,,4,4,,0,,,,,,,,,2,2,,0,,,4,4,,0,,,,,,,,,,,,,,73,,16,,57,,10,,,,10,,22,,,,22,,13,,,,13,,8,,,,8,,227,,144,,83,,,,,,,
2017,520505,520541017,11,21,,60,60,,0,,,100,100,,0,,,30,30,,0,,,80,80,,0,,,80,80,,0,,,50,50,,0,,,40,40,,0,,,40,40,,0,,,,,,,,52,200,237,,15,,6,100,36,,70,,,3,3,,0,,,4,4,,0,,,,,,,,,3,3,,0,,,4,4,,0,,,,,,,,,,,,,,57,,31,,26,0,10,,,,10,,22,,,,22,,13,,,,13,,8,,1,,7,,83,,78,,5,,,,,,,
2017,520505,520541017,12,21,,100,60,,40,,,160,160,,0,,,40,40,,0,,,160,160,,0,,,160,160,,0,,,100,100,,0,,,50,50,,0,,,100,100,,0,,,,,,,,15,500,430,,85,,70,,45,,25,,,5,3,,2,,,5,5,,0,,,5,5,,0,,,5,3,,2,,,5,5,,0,,,30,30,,0,,,,,,,,28,,28,,0,,10,,,,10,,22,,1,,21,,13,,2,,11,,7,,1,,6,,5,,5,,0,,,,,,,
2017,520518,520541045,01,21,60,200,160,,100,,40,400,220,,220,,25,100,65,,60,,150,100,170,,80,,36,400,174,,262,,140,100,102,,138,,110,100,70,,140,,10,200,80,,130,,,,,,,,211,700,544,,367,,292,,76,,216,,9,10,8,,11,,13,10,7,,16,,16,10,6,,20,,3,10,8,,5,,16,10,7,,19,,,,,,,,,,,,,,59,,59,,0,,27,,,,27,,16,,,,16,,9,,,,9,,20,,,,20,,,,,,,,,,,,,
2017,520518,520541045,02,21,100,100,100,,100,,220,200,180,,240,,60,,40,,20,,80,150,150,,80,,262,,148,,114,,138,100,106,,132,,140,100,50,,190,,130,40,70,,100,,,,,,,,367,700,441,,626,,216,100,46,,270,,11,5,5,,11,,16,10,5,,21,,20,10,5,,25,,5,5,5,,5,,19,10,5,,24,,,,,,,,,,,,,,47,,47,,0,,27,,,,27,,15,,1,,14,,9,,,,9,,29,,,,29,,,,,,,,,,,,,
2017,520518,520541045,03,21,100,200,120,,180,,240,3820,3900,,160,,20,,20,,0,,80,200,230,,50,,114,200,220,,94,,132,100,145,,87,,190,,80,,110,,100,100,80,,120,,,,,,,,626,600,609,,617,,270,,53,,217,,11,10,7,,14,,21,,8,,13,,25,,7,,18,,5,10,7,,8,,24,,8,,16,,,,,,,,,,,,,,65,,65,,0,,27,,,,27,,16,,2,,14,,9,,,,9,,29,,2,,27,,,,,,,,,,,,,
2017,520518,520541045,04,21,180,300,100,,380,,160,400,220,,340,,,100,5,,95,4,50,200,180,,70,,94,400,178,,316,,87,200,121,,166,,110,200,90,,220,0,120,100,80,,140,,,,,,,,617,1000,489,,1128,,3217,300,39,,3478,0,14,10,5,,19,,13,20,9,,24,,18,5,12,,11,,8,15,5,,18,,16,10,9,,17,,,,,,,,,,,,,,74,100,83,2,89,,,3,,,3,,,18,1,,17,,9,,6,1,2,,27,6,2,,31,,,,,,,,,,,,,
2017,520518,520541045,05,21,380,,100,,280,,340,,180,,160,,95,,55,,40,,70,200,150,,120,,316,,148,,168,,166,,100,,66,,220,,80,,140,,140,,90,,50,,,,,,,,1128,300,491,,937,,478,,48,,430,,19,,5,,14,,24,,8,,16,,11,10,6,,15,,18,,5,,13,,17,,8,,9,,,,,,,,,,,,,,89,175,142,,122,,3,,,,3,,17,,,,17,,2,,2,,0,,4,,1,,3,,,,,,,,,,,,,
2017,520518,520541045,06,21,280,,80,,200,,160,100,200,,60,,40,50,60,,30,,120,180,170,,130,,168,,162,,6,,66,150,104,,112,,140,,70,,70,,50,150,80,,120,,,,,,,,937,200,509,1,627,,430,,39,1,390,,14,,4,,10,,16,,7,,9,,15,10,5,,20,,13,,4,,9,,9,,7,1,1,,,,,,,,,,,,,,122,,70,,52,,3,,,,3,,17,,1,,16,,,,,,,,3,,,,3,,245,,245,,0,,,,,,,
2017,520518,520541045,07,21,200,,120,,80,,60,300,160,,200,,30,100,45,,85,,130,100,140,,90,,6,250,140,,116,,112,100,89,1,122,,70,100,80,,90,,120,50,80,,90,,,,,,,,627,400,449,,578,,390,,46,,344,,10,,6,,4,,9,10,8,,11,,20,,6,,14,,9,,6,,3,,1,20,8,,13,,,,,,,,,,,,,,52,,51,,1,,3,,,,3,,13,,,,13,,,,,,,,3,,,,3,,559,,277,,282,,,,,,,
2017,520518,520541045,08,21,80,100,100,,80,,200,100,220,,80,,85,60,55,,90,0,90,200,170,,120,,116,100,174,,42,,122,100,115,,107,,90,100,70,,120,,90,100,70,,120,,,,,,,,578,,525,,53,,344,,57,,287,,3,,3,,0,,11,,7,,4,,14,,6,,8,,3,6,5,,4,,13,10,7,,16,,,,,,,,,,,,,,1,100,35,,66,,3,,,,3,,13,,,,13,,,,,,,,3,,,,3,,,,,,,,,,,,,
2017,520518,520541045,09,21,80,200,120,,160,,80,200,180,,100,,90,100,60,,130,0,120,100,160,,60,,42,200,156,,86,,107,50,109,,48,,120,,70,,50,,120,100,80,,140,,,,,,,,53,1000,467,,586,,287,,47,,240,,,,,,,,4,,4,,0,,8,5,10,,3,,4,10,6,,8,,16,,7,,9,,,,,,,,,,,,,,66,,33,,33,,3,,,,3,,13,,,,13,,,,,,,,3,,,,3,,,,,,,,,,,,,
2017,520518,520541045,10,21,160,,100,,60,,100,200,200,,100,,140,,60,80,0,,60,200,160,,100,,86,200,160,,126,,48,100,104,,44,,50,,50,,0,,140,,60,,80,,,,,,,,586,200,454,,332,,240,,56,,184,,,,,,,,,,,,,,3,5,4,,4,,8,,5,,3,,9,,5,1,3,,,,,,,,,,,,,,33,100,,60,73,,3,,,,3,,13,,,,13,,,,,,,,3,,,,3,,12,,12,,0,,,,,,,
2017,520518,520541045,11,21,60,200,120,,140,,100,300,160,,240,,80,100,40,,140,,100,310,160,,250,,126,300,166,,260,,44,300,113,,231,,,300,40,,260,,80,100,70,,110,,,,,,,,332,800,444,,688,0,184,,42,,142,,,,,,,,,30,4,,26,0,3,,3,,0,,3,20,6,,17,,4,30,4,1,29,,,,,,,,,,,,,,73,100,34,,139,,3,,,,3,,13,,,,13,,,,,,,,3,,1,,2,,,,,,,,,,,,,
2017,520518,520541045,12,21,140,100,100,,140,,240,3820,3740,,320,,140,100,60,,180,,250,100,160,,190,,260,200,156,,304,0,231,100,102,,229,,260,100,70,,290,,120,100,60,,160,,,,,,,,488,60,52,,496,,142,100,52,,190,,,9,3,,6,,24,10,7,,27,,,20,5,,15,,2,9,5,,6,0,29,10,7,,32,,,,,,,,,,,,,,139,,74,,65,,,,,,,,13,,,,13,,,,,,,,2,,,,2,,,,,,,,,,,,,
2017,520518,520543051,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,10,,45,,3,15,,,18,,3,,3,,0,,12,,,,12,,24,,12,,12,,15,,12,,3,,,,,,,
2017,520518,520543051,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,4,,41,,12,,,,12,,12,,3,,9,,12,,6,,6,,3,,,,3,,,,,,,,,,,,,
2017,520518,520543051,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,41,,12,,,,12,,,,,,,,9,,,,9,,6,,,,6,,3,,,,3,,,,,,,
2017,520518,520543051,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,1,,40,,12,,,,12,,,,,,,,9,,,,9,,6,,,,6,,3,,,,3,,,,,,,
2017,520518,520543051,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,10,,30,,12,,6,,6,,9,,9,,0,,6,,6,,0,,3,,,,3,,,,,,,,,,,,,
2017,520518,520543051,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,5,,25,,9,,,9,0,,,,,,,,6,,,6,0,,103,,8,,95,,,,,,,,,,,,,
2017,520518,520543051,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,25,,,,,,,,,,,,,,,,,,,,,30,,,30,,95,,5,,90,,,,,,,
2017,520518,520543051,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,6,,42,,,,,,,,,,,,,
2017,520520,520552059,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,8,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520521,520541060,01,21,,80,80,,0,,40,120,120,,40,,20,30,40,,10,,,100,100,,0,,36,100,100,,36,,,50,50,,0,,30,60,50,,40,,40,60,60,,40,,,,,,,,95,200,276,,19,,6,100,25,,81,,2,4,4,,2,,6,6,5,,7,,6,4,4,,6,,2,4,4,,2,,4,6,5,,5,,,,,,,,,,,,,,13,,12,,1,,4,,,,4,,9,,,,9,,2,,1,,1,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,02,21,,80,80,,0,,40,100,100,,40,,10,30,30,,10,,,100,80,,20,,36,100,80,,56,,,50,47,,3,,40,30,50,,20,,40,40,60,,20,,,,,,,,19,300,225,,94,0,81,,29,,52,,2,4,4,,2,,7,3,5,,5,,6,2,2,,6,,2,4,4,,2,,5,3,5,,3,,,,,,,,,,,,,,12,25,19,,18,,4,,,,4,,9,,,,9,,1,,,,1,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,03,21,,120,80,,40,,40,120,100,,60,,10,30,40,,0,,20,130,100,,50,,56,130,100,,86,,3,100,56,,47,,20,70,50,,40,,20,40,40,,20,,,,,,,,84,400,238,,246,,52,,16,,36,,2,6,4,,4,,5,7,5,,7,,6,2,3,,5,,2,6,4,,4,,3,7,5,,5,,,10,10,0,0,,,,,,,,18,25,28,,15,,4,,,,4,,9,,2,,7,,1,,,,1,,3,,1,,2,,,,,,,,,,,,,
2017,520521,520541060,04,21,40,120,160,,0,,60,140,120,,80,,,50,40,,10,,50,100,80,,70,,86,100,80,,106,,47,50,47,,50,,40,70,80,,30,,20,100,60,,60,,,,,,,,246,200,200,,246,,36,,34,,2,,4,6,8,,2,,7,7,8,,6,,5,5,3,,7,,4,6,8,,2,,5,7,8,,4,,,30,10,,20,,,,,,,,15,50,61,,4,,4,,,,4,,7,,1,,6,,1,5,3,,3,,2,,1,,1,,,,,,,,,,,,,
2017,520521,520541060,05,21,,60,40,,20,,80,100,100,,80,,10,30,30,,10,,70,80,80,,70,,106,80,64,,122,,50,,44,,6,,30,30,30,,30,,60,40,40,,60,,,,,,,,246,,195,,51,,2,100,23,,79,,2,3,2,,3,,6,3,3,,6,,7,2,2,,7,,2,3,2,,3,,4,3,3,,4,,20,,20,,0,,,,,,,,4,100,96,,8,,4,,,,4,,6,,,,6,,3,,1,,2,,1,5,3,,3,,,,,,,,,,,,,
2017,520521,520541060,06,21,20,40,40,,20,,80,100,100,,80,,10,30,30,,10,,70,50,80,,40,,122,50,80,,92,,6,50,50,,6,,30,30,40,,20,,60,40,50,,50,,,,,,,,51,200,228,,23,,79,,31,,48,,3,2,2,,3,,6,3,4,,5,,7,4,2,,9,,3,2,2,,3,,4,3,4,,3,,,,,,,,,,,,,,8,100,72,,36,,4,,,,4,,6,,1,,5,,2,,,,2,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,07,21,20,40,40,,20,,80,100,100,,80,,10,30,30,,10,,40,100,100,,40,,92,100,70,,122,,6,50,48,,8,,20,30,40,,10,,50,80,40,,90,,,,,,,,23,200,215,,8,,48,100,26,,122,,3,2,2,,3,,5,3,4,,4,,9,2,2,,9,,3,2,2,,3,,3,3,4,,2,,,,,,,,,,,,,,36,50,31,,55,,4,,,,4,,5,,,,5,,2,,,,2,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,08,21,20,120,100,,40,,80,180,100,,160,,10,60,40,,30,,40,100,100,,40,,122,90,80,,132,,8,70,50,,28,,10,70,60,,20,,90,80,60,,110,,,,,,,,8,400,242,,166,,122,,33,,89,,3,6,5,,4,,4,7,6,,5,,9,4,4,,9,,3,6,5,,4,,2,7,6,,3,,,30,25,,5,,,,,,,,55,,23,,32,,4,,,,4,,5,,,,5,,2,,,,2,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,09,21,40,60,60,,40,,160,100,100,,160,,30,40,40,,30,,40,60,100,,0,,132,60,90,,102,,28,50,64,,14,,20,40,40,,20,,110,40,60,,90,,,,,,,,166,200,277,,89,,89,,29,,60,,4,3,3,,4,,5,4,4,,5,,9,4,2,,11,,4,3,3,,4,,3,4,4,,3,,5,,5,,0,,,,,,,,32,,19,,13,,4,,,4,0,,5,5,,5,5,,2,,,,2,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,10,21,40,40,60,,20,,60,80,100,,40,0,30,,30,,0,,,80,80,,0,,102,,80,,22,,14,50,49,,15,,20,,20,,0,,90,,60,,30,,,,,,,,89,200,230,,59,0,60,,24,,36,,4,2,3,,3,,5,,2,,3,,11,2,2,,11,,4,2,3,,3,,3,,2,,1,,,,,,,,,,,,,,13,50,30,,33,,,10,,,10,,5,,,,5,,2,,,,2,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,11,21,20,80,80,,20,,40,100,100,,40,,,30,30,,0,,,80,80,,0,,22,80,72,,30,,15,50,51,,14,,,30,30,,0,,30,40,40,,30,,,,,,,,59,200,225,,34,,36,100,24,,112,,3,4,4,,3,,3,4,3,,4,,11,2,3,,10,,3,4,4,,3,,1,4,3,,2,,,,,,,,,,,,,,35,50,19,,66,,10,5,,,15,,5,,,,5,,2,,,,2,,3,,,,3,,,,,,,,,,,,,
2017,520521,520541060,12,21,20,80,80,,20,,40,100,80,,60,,,30,30,,0,,,100,80,,20,,30,100,66,,64,,14,50,43,,21,,,40,30,,10,,30,40,40,,30,,,,,,,,34,200,199,,35,,112,,25,,87,,3,4,4,,3,,4,4,3,,5,,10,,2,,8,,3,4,4,,3,,2,4,3,,3,,,30,20,,10,,,,,,,,66,,17,,49,0,15,,,,15,,5,,,,5,,2,,,,2,,3,,2,,1,,,,,,,,,,,,,
2017,520522,520541003,01,21,,80,49,31,0,,,100,78,22,0,,,20,20,,0,,,70,70,,0,,,60,60,,0,,,60,48,12,0,,,40,36,4,0,,,60,49,11,0,,,,,,,,54,,54,,0,,65,,49,5,11,,,,,,,,,,,,,,,,,,,,,4,4,,0,,,4,4,,0,,,,,,,,58,,21,,37,,11,,1,,10,,15,,,,15,,15,,,,15,,15,,,,15,,15,,,,15,,,,,,,,,,,,,
2017,520522,520541003,02,21,,60,34,26,0,,,120,81,39,0,,,,,,,,,80,80,,0,,,80,77,3,0,,,50,42,8,0,,,30,20,10,0,,,,,,,,,,,,,,0,200,183,10,7,,11,100,34,5,72,,,3,3,,0,,,3,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,37,,21,,16,,10,,5,,5,,15,,,,15,,15,,,,15,,15,,,,15,,15,,,,15,,,,,,,,,,,,,
2017,520522,520541003,03,21,,80,80,,0,,,800,760,40,0,,,,,,,,,70,70,,0,,,60,54,6,0,0,,50,48,2,0,,,40,40,,0,,,60,60,,0,,,,,,,,7,200,207,,0,,72,100,38,5,129,,,4,4,,0,,,4,4,,0,,,,,,,,,4,4,,0,,,4,4,,0,,,,,,,,16,,9,,7,,5,,2,,3,,15,,,,15,,15,,,,15,,15,,,,15,,15,,,,15,,,,,,,,,,,,,
2017,520522,520541003,04,21,,60,60,,0,,,100,60,40,0,,,,,,,,,70,70,,0,,,70,70,,0,,,50,50,,0,,,30,30,,0,,,,,,,,,,,,,,,200,168,10,22,,129,100,37,5,187,,,3,3,,0,,,3,3,,0,,,,,,,,,3,3,,0,,,3,3,,0,,,,,,,,7,,7,,0,,3,,,,3,,15,,3,,12,,15,,3,,12,,15,,3,,12,,15,,3,,12,,,,,,,,,,,,,
