cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0005m_ENFMES,c0005m_ENFPES,c0005m_ENFPESMES,c0005m_PA_INFM2ET,c0005m_PT_INFM3ET,c0005m_PT_SUP2ET,c0005m_TA_INFM2ET,c0005m_ADM,c0005m_GUERIS,c0005m_DCD,c0005m_ABD,c0005m_AUTSOR,c0611m_ENFMES,c0611m_ENFPES,c0611m_ENFPESMES,c0611m_PA_INFM2ET,c0611m_PT_INFM3ET,c0611m_PT_SUP2ET,c0611m_TA_INFM2ET,c0611m_ADM,c0611m_GUERIS,c0611m_DCD,c0611m_ABD,c0611m_AUTSOR,c1223m_ENFMES,c1223m_ENFPES,c1223m_ENFPESMES,c1223m_PA_INFM2ET,c1223m_PT_INFM3ET,c1223m_PT_SUP2ET,c1223m_TA_INFM2ET,c1223m_ADM,c1223m_GUERIS,c1223m_DCD,c1223m_ABD,c1223m_AUTSOR,c2459m_ENFMES,c2459m_ENFPES,c2459m_ENFPESMES,c2459m_PA_INFM2ET,c2459m_PT_INFM3ET,c2459m_PT_SUP2ET,c2459m_TA_INFM2ET,c2459m_ADM,c2459m_GUERIS,c2459m_DCD,c2459m_ABD,c2459m_AUTSOR,cSNETOT_ENFMES,cSNETOT_ENFPES,cTotal_ENFPESMES,cSNETOT_PA_INFM2ET,cSNETOT_PT_INFM3ET,cSNETOT_PT_SUP2ET,cSNETOT_TA_INFM2ET,cSNETOT_ADM,cSNETOT_GUERIS,cSNETOT_DCD,cSNETOT_ABD,cSNETOT_AUTSOR,c0005m_VITA,c0005m_ALB,c0611m_VITA,c0611m_ALB,c1259m_VITA,c1259m_ALB,cSSMETOT_VITA,cSSMETOT_ALB
2016,630127,630142022,04,21,,,1,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,2,12,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,
2016,630127,630142022,05,21,,4,,,,,,,,,,,,1,1,,,,,,,,,,,1,2,,,,,,,,,,,3,,,,,,,,,,,,9,3,,,,,,,,,,,,,,,,,
2016,630127,630142022,07,21,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,2,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,
2016,630127,630142022,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,09,21,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,2,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,
2016,630127,630142022,10,21,1,2,,,,,,,,,,,2,2,1,,,,,,,,,,,2,4,,,,,,,,,,1,2,5,,,,,,,,,,4,8,10,,,,,,,,,,,,,,,,,
2016,630127,630142022,11,21,,1,1,,,,,,,,,,,1,,,,,,,,,,,1,1,4,,,,,,,,,,,1,2,,,,,,,,,,1,4,7,,,,,,,,,,,,,,,,,
2016,630127,630143043,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,01,21,,,,,,,,,,,,,,6,6,,3,,,3,,,,,,5,5,,2,,,2,,,,,,2,2,,1,,,1,,,,,,13,13,,6,,,6,,,,,,,,,,,,
2016,630129,630151027,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243006,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243006,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243006,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243006,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243006,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243006,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243007,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243007,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243030,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243030,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630201,630243030,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243030,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630202,630243034,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630202,630243034,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630202,630243034,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,02,21,8,14,8,,,,,,,,,,8,19,8,,2,,,,,,,,26,39,26,,1,,,,,,,,19,28,19,,2,,,,,,,,61,100,61,0,5,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,03,21,,5,,,,,,,,,,,,19,,,,,,,,,,,,21,,,,,,,,,,,,26,,,,,,,,,,,0,71,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,04,21,,2,,,,,,,,,,,5,10,5,,2,,,,,,,,4,13,4,,1,,,,,,,,6,15,6,,2,,,,,,,,15,40,15,0,5,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,05,21,,3,,,,,,,,,,,38,38,38,,1,,,,,,,,25,25,25,,1,,,,,,,,18,18,18,,1,,,,,,,,81,84,81,0,3,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,06,21,,24,,,,,,,,,,,11,11,11,,,,,,,,,,38,38,38,,,,,,,,,,29,29,29,,,,,,,,,,78,102,78,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,07,21,,8,,,,,,,,,,,2,42,2,,,,,,,,,,1,28,1,,,,,,,,,,9,18,9,,1,,,,,,,,12,96,12,0,1,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,08,21,,4,,,,,,,,,,,1,7,1,,,,,,,,,,3,29,3,,,2,,,,,,,,33,,,,,,,,,,,4,73,4,0,0,2,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,09,21,,12,,,,,,,,,,,,12,,,,,,,,,,,,20,,,,,,,,,,,,28,,,,,,,,,,,0,72,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630218,630241014,10,21,,7,,,,,,,,,,,,8,5,,2,,,1,,,,,,16,5,,4,,,4,,,,,,10,3,1,1,,,2,,,,,0,41,13,1,7,0,0,7,0,0,0,0,,,,,,,0,0
2016,630218,630241014,11,21,,6,,,,,,,,,,,4,18,4,,,,,,,,,,7,21,7,,3,,,6,,,,,19,29,19,,3,,,5,,,,,30,74,30,0,6,0,0,11,0,0,0,0,,,,,,,0,0
2016,630218,630241014,12,21,,4,,,,,,,,,,,4,8,4,,1,0,,1,,,,,1,19,1,,,,,,,,,,3,19,3,,1,,,1,,,,,8,50,8,0,2,0,0,2,0,0,0,0,,,,,,,0,0
2016,630308,630352015,03,21,4,12,12,6,,,,,,,,,3,15,13,5,,,,,,,,,6,30,30,5,,,,,,,,,8,40,40,6,,,,,,,,,21,97,95,22,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630308,630352015,05,21,,2,,,,,,,,,,,,5,,,,,,,,,,,,9,,,,,,,,,,,,11,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,
2016,630308,630352015,07,21,,22,,,,,,,,,,,,29,,,,,,,,,,,,37,,,,,,,,,,,,49,,,,,,,,,,,0,137,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,630314,630352033,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,01,21,,0,,,,,,,,,,,2,2,2,,,,,,,,,,1,1,1,,,,,,,,,,15,15,15,2,,,1,,,,,,18,18,18,2,,,1,,,,,,,,,,,,,
2016,640102,640141003,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,03,21,,8,,0,,,,,,,,,,12,,2,,,,,,,,,,25,,4,,,,,,,,,,27,,1,,,,,,,,,,72,,7,,,,,,,,,,,,,,,,
2016,640102,640141003,04,21,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2016,640102,640141003,05,21,,6,,1,,,,,,,,,,15,,3,,,,,,,,,,20,,2,,,,,,,,,,18,,2,,,,,,,,,,59,,8,,,,,,,,,,,139,,1058,1058,1197,1058
2016,640102,640141003,06,21,,8,,1,,,,,,,,,,10,,2,,,,,,,,,,8,,,,,,,,,,,,6,,1,,,,,,,,,,32,,4,,,,,,,,,,,,,,,,
2016,640102,640141003,07,21,,7,0,,,,,,,,,,,10,0,1,,,,,,,,,,5,0,2,,,,,,,,,,19,0,,,,,,,,,,,41,0,3,,,,,,,,,,,,,70,70,70,70
2016,640102,640141003,08,21,0,6,0,1,,,,,,,,,,6,,1,,,,,,,,,,30,,2,,,,,,,,,,23,,,,,,,,,,,,65,,4,,,,,,,,,,,,,,,,
2016,640102,640141003,09,21,,12,,,,,,,,,,,,13,,1,,,,,,,,,,10,,2,,,,,,,,,,12,,0,,,,,,,,,,47,,3,,,,,,,,,,,,,,,,
2016,640102,640141003,10,21,,10,0,,,,,,,,,,,12,0,2,,,,,,,,,,15,0,4,,,,,,,,,,8,0,3,,,,,,,,,,45,0,9,,,,,,,,,,,146,,1143,1143,1289,1143
2016,640102,640141003,11,21,,10,0,,,,,,,,,,,16,,3,,,,,,,,,,9,,1,,,,,,,,,,13,,3,,,,,,,,,,48,,7,,,,,,,,,,,,,,,,
2016,640102,640141003,12,21,,10,,1,,,,,,,,,,9,,1,,,,,,,,,,7,,1,,,,,,,,,,6,,1,,,,,,,,,,32,,4,,,,,,,,,,,,,,,,
2016,640105,640143023,01,21,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2016,640105,640143023,02,21,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2016,640105,640143023,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110101,110141002,01,21,426,525,471,,,,,,,,,,391,475,427,1,1,,,,,,,,104,184,137,1,1,,,,,,,,8,103,43,8,,,,,,,,,929,1287,1078,10,2,,,,,,,,,,93,,51,71,144,71
2017,110101,110141002,02,21,445,445,445,,,,,,,,,,386,386,386,,,,,,,,,,142,142,142,,2,3,,,,,,,10,10,10,,,,,,,,,,983,983,983,,2,3,,,,,,,,,,,,,,
2017,110101,110141002,03,21,481,481,481,,,,,,,,,,422,422,422,,,,,,,,,,135,135,135,,,,,,,,,,15,15,15,,,,,,,,,,1053,1053,1053,,,,,,,,,,,,,,,,,
2017,110101,110141002,04,21,351,351,351,,,,,,,,,,348,348,348,,,,,,,,,,101,101,101,,,,,,,,,,14,14,14,,,,,,,,,,814,814,814,,,,,,,,,,,,1105,,7000,7020,8105,7020
2017,110101,110141002,05,21,355,355,355,,,,,,,,,,361,361,361,,,,,,,,,,97,97,97,,1,,,,,,,,8,8,8,,,,,,,,,,821,821,821,,1,,,,,,,,,,,,,,,
2017,110101,110141002,06,21,,462,462,3,,,,,,,,,,436,436,,,,,,,,,,,259,259,5,,,,,,,,,,133,133,2,1,,,1,,,,,,1290,1290,10,1,,,1,,,,,,,,,,,,
2017,110101,110141002,07,21,514,514,514,,,,,,,,,,108,108,108,3,,,,,,,,,70,70,70,3,,,,,,,,,71,71,71,,,,,,,,,,763,763,763,6,,,,,,,,,,,,,,,,
2017,110101,110141002,08,21,520,520,520,,,,,,,,,,507,507,507,,1,,,1,,,,,228,228,228,2,,,,,,,,,109,109,109,7,,,,,,,,,1364,1364,1364,9,1,,,1,,,,,,,100,,51,25,151,25
2017,110101,110141002,09,21,419,419,419,,,,,,,,,,407,407,407,,,,,,,,,,181,181,181,,,,,,,,,,135,135,135,,,,,,,,,,1142,1142,1142,,,,,,,,,,,,,,,,,
2017,110101,110141002,10,21,412,412,412,,,,,,,,,,317,317,317,2,1,170,,,,,,,169,169,169,2,2,71,,,,,,,84,84,84,,,,,,,,,,982,982,982,4,3,241,,,,,,,,,,,,,,
2017,110101,110141002,11,21,339,339,339,,,,,,,,,,479,479,479,,1,,,,,,,,173,173,173,,2,,,,,,,,99,99,99,1,,,,,,,,,1090,1090,1090,1,3,,,,,,,,,,84,,41,,,
2017,110101,110141002,12,21,367,367,367,,,269,,,,,,,271,271,271,,,184,,,,,,,169,169,169,1,,72,,,,,,,111,111,111,,,4,,,,,,,918,918,918,1,,529,,,,,,,,,,,,,,
2017,110101,110143033,01,21,5,5,5,,,,,,,,,,7,7,7,,,,,,,,,,,3,,,,,,,,,,,,6,,,,,,,,,,,12,21,12,,,,,,,,,,,,,,,,,
2017,110101,110143033,02,21,,,2,,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,,13,,,,,,,,,,,,19,7,,,,,,,,,,,,,,,,,
2017,110101,110143033,03,21,6,,6,,,,,,,,,,12,,12,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,18,7,18,,,,,,,,,,,,,,,,,
2017,110101,110143033,04,21,2,,2,,,,,,,,,,3,,3,,,,,,,,,,,5,,,,,,,,,,,,15,,,,,,,,,,,5,20,5,,,,,,,,,,,,,,,,,
2017,110101,110143033,06,21,,,,,,,,,,,,,3,3,3,,,,,,,,,,,8,,,,,,,,,,,,12,,,,,,,,,,,3,23,3,,,,,,,,,,,,,,,,,
2017,110101,110143033,07,21,3,,3,,,,,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,10,13,23,,,,,,,,,,,,,,,,,
2017,110101,110143033,08,21,4,4,4,,,,,,,,,,7,7,7,,,,,,,,,,8,8,8,,,,,,,,,,15,15,15,,,,,,,,,,34,34,34,,,,,,,,,,,,,,,,,
2017,110101,110143033,09,21,1,,1,,,,,,,,,,3,,3,,,,,,,,,,,11,,,,,,,,,,,,17,,,,,,,,,,,4,28,4,,,,,,,,,,,,,,,,,
2017,110101,110143033,10,21,,2,2,,,,,,,,,,,6,6,,,,,,,,,,,12,12,,,,,,,,,,,17,17,,,,,,,,,,,37,37,,,,,,,,,,,,,,,,,
2017,110101,110143033,11,21,2,2,2,,,,,,,,,,5,5,5,,,,,,,,,,,5,,,,,,,,,,,,9,,,,,,,,,,,7,21,7,,,,,,,,,,,,,,,,,
2017,110102,110143046,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110105,110142111,01,21,,,20,,,,,,,,,,,,15,,,,,,,,,,,,6,,,,,,,,,,,,1,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,
2017,110105,110142111,02,21,25,25,25,,,,,,,,,,18,18,18,,,,,,,,,,4,4,4,,,,,,,,,,1,1,1,,,,,,,,,,48,48,48,,,,,,,,,,,,,,,,,
2017,110105,110142111,03,21,,29,29,,,,,,,,,,,24,24,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,56,56,,,,,,,,,,,,,,,,,
2017,110105,110142111,04,21,,,20,,,,,,,,,,,,18,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,
2017,110105,110142111,05,21,,28,28,,,,,,,,,,,18,18,,,,,,,,,,,5,5,,,,,,,,,,,3,3,,,,,,,,,,,54,54,,,,,,,,,,,,,,,,,
2017,110105,110142111,06,21,,25,25,,,,,,,,,,,18,18,,,,,,,,,,,10,10,,,,,,,,,,,1,1,,,,,,,,,,,54,54,,,,,,,,,,,,,,,,,
2017,110105,110142111,07,21,,,33,,,,,,,,,,,,20,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,
2017,110105,110142111,08,21,,,20,,,,,,,,,,,,18,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,
2017,110105,110142111,09,21,,30,30,,,,,,,,,,,15,15,,,,,,,,,,,2,2,,,,,,,,,,,1,1,,,,,,,,,,,48,48,,,,,,,,,,,,,,,,,
2017,110105,110142111,10,21,,,25,,,,,,,,,,,,22,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
2017,110105,110142111,11,21,,20,20,,,,,,,,,,,16,16,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,38,38,,,,,,,,,,,,,,,,,
2017,110105,110142111,12,21,24,24,24,,,,,,,,,,20,20,20,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,46,46,46,,,,,,,,,,,,,,,,,
2017,110218,110243042,01,21,7,19,7,,,,,,,,,,3,12,3,,,,,,,,,,3,9,3,,,,,,,,,,,7,,,,,,,,,,,13,47,13,,,,,,,,,,,,3,,3,6,6,6
2017,110218,110243042,02,21,11,23,11,,,,,,,,,,6,14,6,,,,,1,,,,,3,13,3,,,1,,,,,,,2,8,2,,,,,,,,,,22,58,22,,,1,,1,,,,,,,6,,5,5,11,5
2017,110218,110243042,03,21,10,18,10,,,,,,,,,,4,14,4,,,,,,,,,,2,15,2,,,,,,,,,,,6,,,,,,,,,,,16,53,16,,,,,,,,,,,,4,,2,2,6,2
2017,110218,110243042,04,21,5,17,5,,,,,,,,,,2,10,2,,,,,,,,,,1,8,1,,,,,,,,,,,4,,,,,,,,,,,8,39,8,,,,,,,,,,,,164,,1705,1705,1869,1705
2017,110218,110243042,05,21,,22,17,,,,,,,,,,,11,4,1,,,,1,,,,,,5,5,,,,,,,,,,,7,,,,,,,,,,,,45,26,1,,,,1,,,,,,,4,,5,5,9,5
