cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CPN,cCPN1,cCPN1_FAF,cCPN1_MID,cCPN1_M18a,cCPN1_M4m,c4CPN,cTPI3,cVAT2PLUS,cP4mALB,cCPN1SYPH,cCPN1SYPHP,cCPN1SP3BP,cCPN14mSY,cCPN14mSYP,cCPN14mS1BP,cCPN1_TVIH,cCPNI_TVIHR,cCPN1_VIHP
2017,410604,410641011,08,21,18,7,7,7,1,1,6,,7,11,,,,,,,,,
2017,410604,410641011,09,21,73,46,46,46,12,5,11,3,6,57,,,,,,,,,
2017,410604,410641011,10,21,53,16,16,16,4,5,15,6,6,10,,,,,,,,,
2017,410604,410641011,11,21,83,32,32,32,12,6,13,,7,26,,,,,,,,,
2017,410604,410641011,12,21,23,7,7,,1,,3,,5,16,,,,,,,,,
2017,420102,420152024,01,21,28,16,16,0,4,4,2,1,1,20,0,0,0,0,0,0,0,0,0
2017,420102,420152024,02,21,27,11,11,0,7,9,7,0,2,0,0,0,0,0,0,0,0,0,0
2017,420102,420152024,03,21,23,23,23,0,3,6,1,2,1,20,0,0,0,0,0,0,0,0,0
2017,420102,420152024,04,21,26,23,23,0,4,3,6,3,2,1,0,0,0,0,0,0,0,0,0
2017,420102,420152024,05,21,36,17,17,0,4,5,2,5,8,16,,,,,,,,,
2017,420102,420152024,06,21,27,17,17,7,5,1,2,5,1,17,0,0,0,0,0,0,0,0,0
2017,420102,420152024,07,21,27,16,14,16,5,6,4,4,5,6,0,0,0,0,0,0,0,0,0
2017,420102,420152024,08,21,25,19,17,9,1,4,2,9,5,15,0,0,0,0,0,0,0,0,0
2017,420102,420152024,09,21,32,11,9,11,0,3,5,5,2,3,0,0,0,0,0,0,0,0,0
2017,420102,420152024,10,21,44,23,13,23,16,16,2,8,0,4,,,,,,,,,
2017,420102,420152024,11,21,36,20,20,9,6,6,4,7,4,14,,,,,,,,,
2017,420102,420152024,12,21,26,16,13,6,2,4,1,4,4,13,,,,,,,1,1,
2017,430113,430141020,01,21,3,1,1,1,1,,2,2,1,1,,,,,,,,,
2017,440109,440141019,01,21,55,9,9,9,2,0,31,31,31,31,9,0,0,0,0,0,9,0,0
2017,440109,440141019,02,21,48,7,7,7,1,0,28,28,28,28,7,0,0,0,0,0,0,0,0
2017,440109,440141019,03,21,61,15,15,15,1,0,36,36,36,36,15,0,0,0,0,0,0,0,0
2017,440109,440141019,04,21,87,11,11,0,2,1,37,37,52,52,11,1,1,1,0,0,11,0,0
2017,440109,440141019,05,21,52,16,16,0,2,1,40,40,40,40,16,1,1,1,0,0,0,0,0
2017,440109,440141019,06,21,41,30,30,30,6,1,11,11,11,29,30,0,0,1,0,0,30,0,0
2017,440109,440141019,07,21,41,18,18,18,2,0,7,7,7,41,18,0,0,0,0,0,0,0,0
2017,440109,440141019,08,21,42,22,22,22,6,1,9,9,11,20,22,0,0,0,0,0,0,0,0
2017,440109,440141019,09,21,31,14,14,14,2,1,6,6,11,11,14,0,0,1,0,0,0,0,0
2017,440109,440141019,10,21,34,18,18,18,3,1,16,16,11,17,18,0,0,0,0,0,18,0,0
2017,440109,440141019,11,21,47,19,19,19,4,1,12,12,28,46,19,0,0,1,0,0,0,0,0
2017,440109,440141019,12,21,55,16,9,16,2,1,14,14,39,16,16,0,0,0,0,0,0,0,0
2017,440301,440341001,01,21,43,15,15,,15,3,12,,13,,,,,,,,,,
2017,440301,440341001,02,21,33,10,10,,3,5,7,0,12,,,,,,,,,,
2017,440301,440341001,03,21,2,2,,,1,,,,,,,,,,,,,,
2017,440301,440341001,04,21,42,32,32,,12,8,4,,6,52,,,,,,,,,
2017,440301,440341001,05,21,19,10,10,,6,1,2,,9,,,,,,,,,,
2017,440301,440341001,06,21,19,7,7,,3,1,6,,8,,,,,,,,,,
2017,440301,440341001,07,21,44,27,27,0,12,4,11,1,11,0,,,,,,,,,
2017,440301,440341001,08,21,59,14,14,0,5,1,35,6,17,0,,,,,,,,,
2017,440301,440341001,09,21,26,5,5,,2,,13,6,3,,,,,,,,,,
2017,440301,440341001,10,21,28,8,8,,2,1,14,12,7,,,,,,,,,,
2017,440301,440341001,11,21,39,12,12,12,6,3,18,17,10,0,,,,,,,,,
2017,440301,440341001,12,21,15,4,4,4,0,0,6,4,9,24,,,,,,,,,
2017,440507,440542025,01,21,35,19,19,,4,1,5,8,,,,,,,,,,,
2017,440507,440542025,02,21,29,17,17,,6,3,,7,,,,,,,,,,,
2017,440507,440542025,03,21,26,12,12,,6,1,9,,,,,,,,,,,,
2017,440507,440542025,04,21,32,15,15,,6,2,1,,,,,,,,,,,,
2017,440507,440542025,05,21,28,18,18,,1,1,4,,,,,,,,,,,,
2017,440507,440542025,06,21,36,30,16,,6,2,6,6,,11,,,,,,,,,
2017,440507,440542025,07,21,28,19,16,,2,1,4,4,,16,,,,,,,,,
2017,440507,440542025,08,21,82,20,11,,5,2,6,,6,11,,,,,,,,,
2017,440507,440542025,09,21,35,24,20,,5,1,4,,,10,,,,,,,,,
2017,440507,440542025,10,21,32,21,18,,3,1,6,,,6,,,,,,,,,
2017,440507,440542025,11,21,28,18,10,,1,1,3,,,6,,,,,,,,,
2017,440507,440542025,12,21,29,12,10,,4,2,4,4,4,10,,,,,,,,,
2017,440513,440542027,01,21,40,13,13,,1,6,7,4,,13,6,,,,,,,,
2017,440513,440542027,02,21,30,14,14,,6,4,3,,2,,2,,,,,,,,
2017,440513,440542027,03,21,36,6,6,,1,4,6,4,8,16,,,,,,,,,
2017,440513,440542027,04,21,57,12,8,,3,5,5,7,9,18,,,,,,,,,
2017,440513,440542027,05,21,67,23,23,,4,3,2,3,18,24,,,,,,,,,
2017,440513,440542027,06,21,118,10,10,,2,,,7,14,24,,,,,,,,,
2017,440513,440542027,07,21,65,23,23,,9,6,7,6,1,17,,,,,,,,,
2017,440513,440542027,08,21,54,9,9,,7,2,7,7,4,12,,,,,,,,,
2017,440513,440542027,09,21,10,7,7,,7,,1,8,3,6,,,,,,,,,
2017,440513,440542027,10,21,45,6,6,,1,,2,,16,11,,,,,,,,,
2017,440513,440542027,11,21,48,15,15,,4,4,,2,1,14,,,,,,,,,
2017,440513,440542027,12,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,01,21,10,3,0,0,1,1,3,0,5,4,3,0,0,1,0,0,0,0,0
2017,510101,510142009,02,21,7,2,0,0,0,1,2,0,2,3,2,0,,,,,0,,
2017,510101,510142009,03,21,11,1,1,0,0,0,0,4,3,5,1,0,0,0,0,0,0,0,0
2017,510101,510142009,04,21,13,2,0,0,1,1,2,2,2,4,2,0,0,0,0,0,0,,
2017,510101,510142009,05,21,11,2,0,0,0,1,1,1,2,3,2,0,0,0,0,0,0,0,0
2017,510101,510142009,06,21,12,3,0,0,1,0,2,3,2,3,3,0,0,0,0,0,0,0,0
2017,510101,510142009,07,21,16,4,0,0,0,0,3,4,2,3,4,1,1,0,0,0,0,0,0
2017,510101,510142009,08,21,15,5,2,0,0,1,3,5,3,4,5,0,0,1,0,0,1,0,0
2017,510101,510142009,09,21,14,4,2,0,0,1,2,4,5,4,4,0,,,,,0,,
2017,510101,510142009,10,21,15,3,0,0,0,1,3,4,0,0,3,0,0,1,0,0,0,0,0
2017,510101,510142009,11,21,11,6,0,0,0,1,1,4,2,3,6,0,0,0,0,0,0,0,0
2017,510101,510142009,12,21,0,,,,,,,,,,,,,,,,,,
2017,510101,510142024,01,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,02,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,03,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,04,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,05,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,08,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,09,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,10,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,11,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,12,21,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,01,21,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,510101,510142025,02,21,3,3,3,3,1,0,0,0,0,3,0,,,,,,0,,
2017,510101,510142025,03,21,2,2,2,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,510101,510142025,04,21,1,0,0,0,0,0,0,0,0,0,0,,,,,,0,,
2017,510101,510142025,05,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,510101,510142025,06,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,510101,510142025,07,21,2,2,2,0,1,0,0,0,0,0,0,0,,,,,0,,
2017,510101,510142025,08,21,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,510101,510142025,09,21,2,0,0,0,0,0,1,0,0,1,0,,,,,,0,,
2017,510101,510142025,10,21,0,,,,,,,,,,,,,,,,,,
2017,510101,510142025,11,21,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,510101,510142025,12,21,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2017,510218,510241028,01,21,10,4,4,0,0,1,1,2,6,6,0,,,,,,4,4,0
2017,510218,510241028,02,21,17,10,10,,1,2,1,3,5,5,,,,,,,10,10,0
2017,510218,510241028,03,21,14,3,3,1,3,1,4,3,8,5,0,,,,,,3,3,0
2017,510218,510241028,04,21,20,4,4,1,3,1,3,4,9,5,0,,,,,,4,4,0
2017,510218,510241028,05,21,15,5,5,0,0,2,2,2,6,3,0,,,,,,5,5,0
2017,510218,510241028,06,21,16,7,7,0,2,2,3,3,7,5,0,,,,,,7,7,0
2017,510218,510241028,07,21,17,5,5,0,2,1,1,,11,4,0,,,,,,5,5,0
2017,510218,510241028,08,21,17,6,6,0,1,1,3,0,5,5,0,,,,,,6,6,0
2017,510218,510241028,09,21,11,5,5,2,1,2,1,0,2,4,0,,,,,,5,5,0
2017,510218,510241028,10,21,17,7,7,4,2,4,2,0,5,5,0,,,,,,7,7,0
2017,510218,510241028,11,21,11,6,6,5,0,4,3,0,2,3,6,0,0,4,0,0,6,6,0
2017,510218,510241028,12,21,19,6,6,6,2,2,1,0,4,21,6,1,1,2,0,0,6,6,0
2017,510218,510251029,01,21,21,8,8,0,4,3,6,6,5,7,0,,,,,,8,8,0
2017,510218,510251029,02,21,23,13,13,0,3,5,4,5,5,8,0,,,,,,13,13,0
2017,510218,510251029,03,21,8,4,4,0,2,2,2,2,1,2,0,,,,,,4,4,0
2017,510218,510251029,04,21,29,16,16,0,7,2,3,3,8,27,0,,,,,,16,16,0
2017,510218,510251029,05,21,9,5,4,0,1,1,1,1,2,4,0,,,,,,5,5,0
2017,510218,510251029,06,21,12,6,6,0,0,2,2,2,3,5,0,,,,,,6,6,0
2017,510218,510251029,07,21,11,7,7,7,3,0,1,3,0,7,0,,,,,,7,7,0
2017,510218,510251029,08,21,21,11,11,11,1,0,1,1,4,11,0,,,,,,11,11,0
2017,510218,510251029,09,21,10,7,7,7,1,2,2,,3,5,0,,,,,,7,7,0
2017,510618,510641022,01,21,100,44,44,4,8,7,15,23,42,62,44,0,0,7,0,0,44,0,0
2017,510618,510641022,02,21,103,68,68,0,12,3,12,12,34,30,68,0,0,3,0,0,68,0,0
2017,510618,510641022,03,21,116,16,16,0,2,13,22,23,29,18,16,0,0,13,0,0,16,0,0
2017,510618,510641022,04,21,139,23,23,0,8,11,16,16,102,177,23,5,5,11,3,3,23,0,0
2017,510618,510641022,05,21,87,13,13,0,11,2,27,16,32,69,13,1,1,2,0,0,13,0,0
2017,510618,510641022,06,21,50,27,15,0,7,12,10,0,0,13,27,0,0,12,0,0,27,0,0
2017,510618,510641022,07,21,80,49,35,36,7,14,12,0,0,60,49,0,0,14,0,0,49,0,0
2017,510618,510641022,08,21,89,36,22,36,4,14,7,0,35,37,36,1,1,14,0,0,36,0,0
2017,510618,510641022,09,21,95,19,15,19,5,4,17,0,18,24,19,0,0,4,0,0,19,0,0
2017,510618,510641022,10,21,87,32,27,32,3,5,16,0,14,39,32,0,0,5,0,0,32,0,0
2017,510618,510641022,11,21,80,48,35,48,9,13,20,0,0,40,48,0,0,13,0,0,48,0,0
2017,510618,510641022,12,21,90,40,27,40,8,13,13,0,0,25,40,0,0,13,0,0,40,0,0
2017,520102,520143005,01,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,02,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,03,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,04,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,05,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,06,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,07,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,08,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,09,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,10,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,11,21,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,12,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,01,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,02,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,03,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,04,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,05,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,06,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,07,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,08,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,09,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,10,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,11,21,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,12,21,,,,,,,,,,,,,,,,,,,
2017,520122,520141011,01,21,72,36,,,6,,2,,28,,,,,,,,,,
2017,520122,520141011,02,21,75,23,23,,9,2,5,,34,,,,,,,,,,
2017,520122,520141011,03,21,75,30,30,,7,,5,,35,5,,,,,,,,,
2017,520122,520141011,04,21,73,36,36,,3,10,8,,28,37,,,,,,,,,
2017,520122,520141011,05,21,98,35,35,,11,15,14,,34,24,,,,,,,35,35,
2017,520122,520141011,06,21,98,27,27,27,4,6,16,,50,30,,,,,,,27,27,
2017,520122,520141011,07,21,73,24,24,24,3,,15,,49,27,,,,,,,3,3,
2017,520122,520141011,08,21,98,44,44,44,6,9,11,,54,35,,,,,,,,,
2017,520122,520141011,09,21,89,43,43,43,7,6,11,,49,37,,,,,,,,,
2017,520122,520141011,10,21,93,30,30,30,2,7,14,,63,29,30,,,7,,,30,30,
2017,520122,520141011,11,21,103,31,31,31,3,6,4,,72,32,17,,,2,,,31,31,
2017,520122,520141011,12,21,87,22,22,,3,1,18,,30,19,13,,,,,,22,22,
2017,520411,520045114,07,21,13,4,4,,2,3,1,,4,9,,,,,,,,,
2017,520411,520045114,08,21,13,6,6,,4,4,3,,5,4,,,,,,,,,
2017,520411,520045114,09,21,4,1,1,,,,1,,,1,,,,,,,,,
2017,520411,520045114,10,21,7,4,4,,,3,,,3,3,,,,,,,,,
2017,520411,520045114,11,21,8,3,3,,1,2,2,,,3,,,,,,,,,
2017,520411,520045114,12,21,5,1,,,,,1,,2,2,,,,,,,,,
2017,520502,520541005,01,21,130,56,15,,6,11,15,2,33,,,,,,,,,,
2017,520502,520541005,02,21,119,43,40,,13,7,10,3,27,,,,,,,,,,
2017,520502,520541005,03,21,140,37,29,,4,5,12,26,35,,,,,,,,,,
2017,520502,520541005,04,21,135,46,39,,7,12,20,28,22,,,,,,,,,,
2017,520502,520541005,05,21,117,17,17,,5,6,17,17,19,,,,,,,,,,
2017,520502,520541005,06,21,105,50,31,31,3,3,14,18,12,,,,,,,,,,
2017,520502,520541005,07,21,123,47,40,47,4,12,6,16,28,,,,,,,,,,
2017,520502,520541005,08,21,136,36,28,36,5,8,13,20,22,,25,0,,,,,40,40,0
2017,520502,520541005,09,21,118,39,39,39,4,6,15,26,27,,0,0,,,,,23,23,
2017,520502,520541005,10,21,121,39,33,39,6,6,10,17,7,,,,,,,,5,5,0
2017,520502,520541005,11,21,116,45,26,45,7,18,13,7,39,,,,,,,,46,46,0
2017,520502,520541005,12,21,112,29,19,29,7,10,18,24,12,,,,,,,,29,29,0
2017,520502,520551004,01,21,9,3,,,,,,,2,3,,,,,,,,,
2017,520502,520551004,02,21,4,2,,,1,,,,1,1,,,,,,,,,
2017,520502,520551004,03,21,5,2,,,1,,,,2,0,,,,,,,,,
2017,520502,520551004,04,21,8,6,2,,2,,1,,2,3,,,,,,,,,
2017,520502,520551004,05,21,11,5,,,1,,2,,3,2,,,,,,,,,
2017,520502,520551004,06,21,9,2,,,2,,2,,3,3,,,,,,,,,
2017,520502,520551004,07,21,8,5,2,5,1,,,,2,2,,,,,,,,,
2017,520502,520551004,08,21,12,6,,2,2,4,2,,3,3,,,,,,,,,
2017,520502,520551004,09,21,5,2,1,2,1,,1,,4,1,,,,,,,,,
2017,520502,520551004,10,21,6,3,,3,,,3,,3,,,,,,,,,,
2017,520502,520551004,11,21,14,4,4,4,1,,4,3,2,4,,,,,,,,,
2017,520502,520551004,12,21,19,5,5,,,,1,,1,12,,,,,,,5,5,0
2017,520518,520541045,01,21,180,66,66,,9,20,34,,32,10,,,,,,,29,29,0
2017,520518,520541045,02,21,146,55,55,,12,12,21,,27,,,,,,,,55,55,0
2017,520518,520541045,03,21,144,52,52,,4,8,20,,3,,,,,,,,52,52,0
2017,520518,520541045,04,21,176,65,65,,5,14,21,,32,14,52,0,,,,,61,61,0
2017,520518,520541045,05,21,193,80,80,64,9,24,30,,31,74,1,,,,,,58,58,0
2017,520518,520541045,06,21,178,56,56,56,6,19,26,,33,,56,1,,19,,,56,56,0
2017,520518,520541045,07,21,209,84,84,84,4,16,23,,29,,84,6,,16,2,,84,84,0
2017,520518,520541045,08,21,179,70,70,70,5,24,20,,28,,70,3,,24,1,,76,76,0
2017,520518,520541045,09,21,155,67,67,42,4,14,21,,37,,42,1,,,,,66,66,0
2017,520518,520541045,10,21,165,68,68,,9,27,12,,21,,18,1,,,,,68,68,0
2017,520518,520541045,11,21,164,55,55,,6,15,25,,,,42,3,,11,1,,55,55,1
2017,520518,520541045,12,21,105,35,35,,6,6,18,,26,18,,,,,,,,,
2017,520518,520543051,08,21,,,,,,,,,,,,,,,,,,,
2017,520518,520543051,09,21,,,,,,,,,,,,,,,,,,,
2017,520518,520543051,10,21,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,06,21,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,07,21,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,08,21,,,,,,,,,,,,,,,,,,,
2017,520520,520552059,10,21,,,,,,,,,,,,,,,,,,,
2017,520521,520541060,01,21,68,19,10,,6,1,4,19,47,12,,,,,,,,,
2017,520521,520541060,02,21,31,26,20,,2,4,5,22,57,22,,,,,,,,,
2017,520521,520541060,03,21,79,21,21,,2,1,4,14,40,16,,,,,,,,,
2017,520521,520541060,04,21,104,42,42,,9,7,6,20,50,53,,,,,,,,,
2017,520521,520541060,05,21,99,32,30,,19,1,10,24,44,40,,,,,,,,,
2017,520521,520541060,06,21,81,18,16,,1,3,7,17,29,11,,,,,,,,,
2017,520521,520541060,07,21,71,18,18,,3,,6,18,57,22,,,,,,,,,
2017,520521,520541060,08,21,77,21,15,,3,,9,17,58,26,21,0,,,,,21,21,0
2017,520521,520541060,09,21,86,27,16,,4,2,8,20,55,26,7,0,,2,,,17,17,0
2017,520521,520541060,10,21,78,26,18,,3,1,4,17,44,30,,,,,,,,,
2017,520521,520541060,11,21,91,15,13,,1,,5,12,45,39,,,,,,,,,
2017,520521,520541060,12,21,68,21,14,,7,2,7,20,39,109,,,,,,,21,21,0
2017,520522,520541003,01,21,26,18,8,,1,5,,1,5,4,,,,,,,,,
2017,520522,520541003,02,21,23,6,5,,2,,2,3,,8,,,,,,,,,
2017,520522,520541003,03,21,17,4,3,,1,,2,2,4,2,,,,,,,,,
2017,520522,520541003,04,21,28,12,8,,1,7,,4,,9,,,,,,,,,
2017,520522,520541003,05,21,21,5,2,,,2,3,3,5,5,,,,,,,,,
2017,520522,520541003,06,21,23,8,5,,1,3,2,2,1,3,,,,,,,,,
2017,520522,520541003,07,21,23,5,4,,1,3,2,3,7,6,,,,,,,,,
2017,520522,520541003,08,21,10,3,3,,,1,,3,,4,,,,,,,,,
2017,520522,520541003,09,21,21,8,5,,,4,2,2,6,5,,,,,,,,,
2017,520522,520541003,10,21,18,6,4,,2,2,4,,2,4,,,,,,,,,
2017,520522,520541003,11,21,29,13,3,,4,3,3,,4,8,,,,,,,,,
2017,520522,520541003,12,21,24,7,6,,3,2,5,2,3,10,4,,,1,,,4,4,0
2017,520523,520541023,01,21,49,16,14,6,4,4,2,8,15,21,,,,,,,,,
2017,520523,520541023,02,21,54,11,6,,3,5,10,17,41,32,,,,,,,,,
2017,520523,520541023,03,21,49,8,7,,1,2,12,28,41,46,,,,,,,,,
2017,520523,520541023,04,21,43,13,9,,2,4,16,13,29,59,,,,,,,,,
2017,520523,520541023,05,21,50,13,11,8,1,2,19,19,40,45,,,,,,,,,
2017,520523,520541023,06,21,42,17,11,17,3,5,7,10,24,31,,,,,,,,,
2017,520523,520541023,07,21,55,16,12,16,4,2,9,16,35,50,,,,,,,,,
2017,520523,520541023,08,21,44,11,9,11,1,1,10,10,31,42,,,,,,,,,
2017,520523,520541023,09,21,46,20,12,2,,7,7,,29,36,,,,,,,,,
2017,520523,520541023,10,21,53,11,5,,1,2,8,22,43,50,,,,,,,,,
2017,520523,520541023,11,21,44,14,10,,2,,6,16,31,41,,,,,,,,,
2017,520523,520541023,12,21,46,11,11,,1,4,16,18,39,45,,,,,,,9,9,0
2017,610217,610252023,01,21,,,,,,,,,,,,,,,,,,,
2017,610217,610252023,02,21,,,,,,,,,,,,,,,,,,,
2017,610217,610252023,04,21,,,,,,,,,,,,,,,,,,,
2017,610217,610252023,05,21,,,,,,,,,,,,,,,,,,,
2017,610217,610252023,06,21,,,,,,,,,,,,,,,,,,,
2017,610217,610252023,10,21,,,,,,,,,,,,,,,,,,,
2017,610317,610341004,01,21,134,56,,,26,22,51,,,30,,,,,,,,,
2017,610317,610341004,02,21,257,81,,,8,30,23,,,,,,,,,,,,
2017,610317,610341004,03,21,49,9,6,,1,3,2,,,15,,,,,,,,,
2017,610317,610341004,04,21,118,32,17,,4,15,11,,3,23,,,,,,,,,
2017,610317,610341004,05,21,258,27,14,,21,13,24,22,,,,,,,,,,,
2017,610317,610341004,06,21,248,48,26,,14,22,12,8,,52,,,,,,,,,
2017,610317,610341004,07,21,88,50,30,,10,20,25,,,37,,,,,,,,,
2017,610317,610341004,08,21,140,55,30,55,14,25,4,,,41,,,,,,,,,
2017,610317,610341004,09,21,167,54,17,54,27,37,21,,,69,,,,,,,,,
2017,610317,610341004,10,21,139,46,18,46,10,12,17,12,,64,,,,,,,,,
2017,610317,610341004,11,21,206,67,35,67,14,32,18,13,2,113,,,,,,,,,
2017,610408,610451008,01,21,,,,,,,,,,,,,,,,,,,
2017,610408,610451008,02,21,5,3,3,,1,,,,1,,,,,,,,,,
2017,610408,610451008,03,21,21,15,10,,2,,1,1,6,10,,,,,,,,,
2017,610408,610451008,04,21,20,5,5,,,1,1,,11,19,5,,,,,,5,,
2017,610408,610451008,06,21,12,3,3,,2,1,,,1,5,,,,,,,,,
2017,610408,610451008,07,21,12,4,4,,1,3,1,,7,,,,,,,,,,
2017,610408,610451008,08,21,5,1,1,,1,,,,3,3,,,,,,,1,,
2017,610408,610451008,09,21,5,2,2,,2,,,1,3,5,,,,,,,,,
2017,610408,610451008,10,21,5,2,2,,2,,,1,3,5,,,,,,,,,
2017,610408,610451008,11,21,7,5,5,,4,2,1,1,1,3,2,,,2,,,5,,
2017,610709,610751026,01,21,50,15,15,,8,12,22,,37,16,,,,,,,,,
2017,610709,610751026,02,21,40,10,7,,5,9,19,,32,13,,,,,,,,,
2017,610709,610751026,03,21,50,20,20,,5,13,15,,26,11,,,,,,,,,
2017,610709,610751026,04,21,40,12,8,0,5,8,9,,23,12,,,,,,,,,
2017,610709,610751026,05,21,20,2,2,,1,2,9,,14,,,,,,,,,,
2017,610709,610751026,06,21,47,15,7,,5,8,22,,17,9,,,,,,,,,
2017,610709,610751026,07,21,30,10,6,6,4,5,8,,,3,,,,,,,,,
2017,610709,610751026,08,21,67,24,20,24,8,11,11,8,37,14,,,,,,,,,
2017,610709,610751026,09,21,30,12,6,12,5,7,8,9,13,12,,,,,,,,,
2017,610709,610751026,11,21,40,14,9,11,4,5,10,6,23,13,,,,,,,,,
2017,610728,610741026,10,21,50,28,14,28,10,19,15,6,23,15,,,,,,,,,
2017,630128,630151032,11,21,83,19,,,,7,13,,,,,,,,,,,,
2017,630128,630151032,12,21,64,19,,,4,7,10,,25,63,,,,,,,,,
2017,630201,630243006,01,21,,,,,,,,,,,,,,,,,,,
2017,630201,630243006,02,21,,,,,,,,,,,,,,,,,,,
2017,630201,630243006,03,21,,,,,,,,,,,,,,,,,,,
2017,630201,630243006,04,21,,,,,,,,,,,,,,,,,,,
2017,630201,630243006,06,21,,,,,,,,,,,,,,,,,,,
2017,630201,630243006,07,21,14,4,4,,1,,,,,,,,,,,,,,
2017,630218,630241014,01,21,49,11,5,,5,5,15,,22,,,,,,,,,,
2017,630218,630241014,02,21,44,17,3,,3,3,4,,15,,,,,,,,,,
2017,630218,630241014,03,21,63,23,6,,8,11,12,,15,3,,,,,,,,,
2017,630218,630241014,04,21,65,25,8,20,5,15,7,,15,10,,,,,,,,,
2017,630218,630241014,05,21,50,15,2,15,2,9,9,,16,3,4,,,1,,,,,
2017,630218,630241014,06,21,35,9,1,9,1,5,3,,,2,7,,,5,,,,,
2017,630218,630241014,07,21,75,16,2,16,,6,16,,26,8,8,,,4,,,,,
2017,630218,630241014,08,21,72,19,1,5,3,7,10,,29,5,19,,,7,,,,,
2017,630218,630241014,09,21,63,20,1,,1,11,6,,38,5,20,,,11,,,,,
2017,630218,630241014,10,21,61,17,2,,2,8,12,,37,6,17,,,8,,,,,
2017,630218,630241014,11,21,67,19,1,,2,4,16,,37,5,19,,,4,,,,,
2017,630218,630241014,12,21,48,20,,,5,9,7,,27,7,20,,,9,,,,,
2017,630314,630352033,07,21,,,,,,,,,,,,,,,,,,,
2017,630314,630352033,10,21,1,1,,,,,,,,,,,,,,,,,
2017,640102,640141003,01,21,28,7,7,0,7,0,1,1,7,6,,,,,,,5,5,0
2017,640102,640141003,02,21,17,8,8,0,5,0,2,2,10,8,0,,,,,,9,9,0
2017,640102,640141003,03,21,34,22,22,0,6,0,1,3,7,23,0,0,0,0,0,0,0,0,0
2017,640102,640141003,04,21,49,36,36,0,15,1,8,8,18,35,29,2,,1,,,29,29,0
2017,640102,640141003,05,21,45,27,27,0,12,0,15,8,5,19,27,0,0,0,0,0,27,27,0
2017,640102,640141003,06,21,50,22,0,0,16,0,11,13,11,12,12,0,0,0,0,0,12,12,0
2017,640102,640141003,07,21,44,16,11,0,4,1,6,15,7,13,13,0,0,0,0,0,9,0,0
2017,640102,640141003,08,21,43,13,13,0,4,1,1,8,4,8,11,1,1,0,,,,,
2017,640102,640141003,09,21,46,15,15,0,6,2,8,9,4,10,12,0,0,0,0,0,12,12,0
2017,640102,640141003,10,21,52,15,15,0,2,0,8,8,6,18,15,0,0,0,0,0,15,15,0
2017,640102,640141003,11,21,46,16,16,0,6,0,5,0,6,11,19,0,0,0,0,0,19,19,0
